"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.286",50.7510885924162,0.278975283227882,0.597561987388307,0.466855805951054,0.640603045972627,0.894286092262134,55,51,50,53,92,19,32,42,41,46,128,83,70,114,60,77
"KH2013:KH.C1.560",0.46593380744501,-2.91149709225255,7.15540866140407,-0.406894592611743,0.684085407666738,NA,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0
"KH2013:KH.C1.907",14.5444481606357,0.769175307969204,0.777423201340838,0.989390729068274,0.322472008708093,NA,14,13,8,9,39,11,10,3,2,4,26,25,14,16,41,20
"KH2013:KH.C1.1180",1487.86280180981,0.677338995501494,0.321840842068591,2.10457750218395,0.0353281017058648,0.265094946759201,1426,1346,1129,1440,2039,1911,1854,1304,1123,1237,1046,1078,4926,2394,2505,2059
"KH2013:KH.C1.526",339.085645887788,0.571043115985889,0.387158322021578,1.47496019975534,0.140223244009014,0.508813953517965,316,356,202,250,615,573,352,281,232,316,351,292,553,312,368,239
"KH2013:KH.C1.183",50.2834836549822,0.443048155670176,0.943383262278813,0.469637498761596,0.638614028868981,0.893872697744814,55,25,64,44,307,15,62,14,36,7,76,65,37,48,30,25
"KH2013:KH.C1.172",2239.87671665839,-0.439371468463903,0.280206158540242,-1.56802930653933,0.116874293055536,0.470365255940022,2484,2782,1385,2293,4399,2419,3068,2428,1910,2098,6331,1885,4422,2421,3140,2905
"KH2013:KH.C1.969",2.36313878286063,1.50520389939247,1.87013726318438,0.804862792172527,0.420898861718701,NA,4,3,0,0,1,2,0,1,0,0,8,5,0,2,0,4
"KH2013:KH.C1.655",238.865407619354,0.14886968195614,0.286789478421642,0.519090458881025,0.603697661483902,0.879589172608585,87,141,125,118,267,507,260,117,112,137,275,141,634,262,306,164
"KH2013:KH.C1.962",451.578337228838,0.7874213381234,0.301873676715047,2.60844650879144,0.00909542259755857,0.127894203174877,437,466,350,407,702,658,470,397,382,460,429,298,969,533,924,644
"KH2013:KH.C1.403",2.31761881347799,-2.89035013442063,3.37955791548497,-0.855245036984628,0.392415508261071,NA,0,14,3,4,7,0,1,4,0,0,2,0,11,2,0,0
"KH2013:KH.C1.881",110.212747920876,-0.0511438807911187,0.515249425146051,-0.0992604325111505,0.920931493502129,0.979560082592097,70,92,96,123,232,120,95,70,30,99,53,102,399,185,263,102
"KH2013:KH.C1.1034",26.4632730263252,1.65261772447768,0.640593043604085,2.57982464995213,0.00988504945358919,0.134027131678997,24,18,16,12,53,72,22,18,21,14,16,17,57,30,27,60
"KH2013:KH.C1.165",592.332298971341,0.365268234995212,0.270561026286953,1.35004010003944,0.177003120467459,0.564251428140699,598,661,569,738,918,1191,662,611,282,254,659,254,1069,837,1255,913
"KH2013:KH.C1.709",33.719088787804,-1.37324500490927,1.03927880926379,-1.32134417893314,0.186386629521782,0.576800639487422,41,12,17,18,93,238,55,30,8,17,19,22,33,46,16,24
"KH2013:KH.C1.841",29.9990813977889,1.67987338240349,0.719937276728212,2.33336074781091,0.0196292195844922,0.188367913780671,27,18,29,20,91,63,59,36,14,4,19,24,38,66,50,14
"KH2013:KH.C1.1238",574.212159458034,0.0303863841824563,0.340329103086504,0.0892852944602057,0.928855180711393,0.980667223869948,713,711,558,622,889,702,805,601,446,600,449,637,1951,848,874,731
"KH2013:KH.C1.443",10.8078677456409,-0.423824915857884,1.38419235544282,-0.306189319852368,0.759460503679981,NA,2,7,0,7,2,4,7,10,6,2,16,12,32,4,9,11
"KH2013:KH.C1.914",116.384336691763,0.703010502006992,0.355544789383247,1.97727690856188,0.0480103383425076,0.308359704613209,128,199,90,114,171,192,92,89,55,149,173,86,432,215,233,158
"KH2013:KH.C1.150",577.214478900475,-0.264914496931965,0.290912389341057,-0.910633258116027,0.362488640828093,0.750687254288765,922,750,451,705,1044,619,731,576,298,445,758,431,1470,831,1244,844
"KH2013:KH.C1.771",23.0699468403475,-1.07094229802027,1.06962503682432,-1.00123151679383,0.316714892822037,0.712187517683255,11,8,18,6,23,14,12,25,8,5,26,36,84,36,34,34
"KH2013:KH.C1.110",271.857253180905,0.373234261110697,0.296002560680597,1.26091564969074,0.20733923916028,0.601398647799115,247,251,273,405,387,221,146,209,163,171,796,187,566,388,633,546
"KH2013:KH.C1.831",347.805720676782,0.0262983232799303,0.334330703171477,0.0786596116673198,0.93730337111761,0.982078349267224,302,307,197,230,398,612,370,218,101,244,723,269,1290,705,952,370
"KH2013:KH.C1.997",1309.07771136847,0.290175078812675,0.187363166666652,1.5487306495462,0.121446482792917,0.478647141502119,1216,1228,1093,1327,1903,1841,1645,1288,1041,1190,1486,1336,3148,1498,1983,1737
"KH2013:KH.C1.781",5.06721276758372,-1.56283201298993,1.57560659179239,-0.991892278904515,0.321250075963498,NA,4,16,4,5,0,2,11,0,0,1,5,7,18,13,3,19
"KH2013:KH.C1.15",41.7113326960679,-0.0225293782151733,0.909779005085251,-0.0247635723502569,0.980243547195167,0.995080727058699,8,22,97,4,11,6,14,16,83,5,403,72,77,50,43,30
"KH2013:KH.C1.344",92.0899061917587,0.063602683350609,0.765684546495654,0.0830664320465948,0.933798716918507,0.981654962584039,49,118,173,100,86,72,43,27,52,115,51,103,255,204,283,354
"KH2013:KH.C1.269",397.259593059735,-0.117181707417168,0.296976456889799,-0.394582481872127,0.693151044094124,0.911902993342949,511,420,378,458,675,678,404,253,230,293,186,247,706,465,715,454
"KH2013:KH.C1.1208",76.9700718061155,0.306960459128785,0.894149856852928,0.34329867278531,0.731373779177101,0.925389855892924,81,70,40,73,88,80,54,43,31,42,316,50,360,92,50,89
"KH2013:KH.C1.208",88.9941541196302,0.184036800234635,0.584825252305532,0.314686822275738,0.75299945060992,0.930303495772926,52,65,27,15,28,100,37,24,18,15,486,244,96,29,86,77
"KH2013:KH.C1.1011",643.409662434636,-0.607811485163493,0.296494429314736,-2.04999293433027,0.04036512031298,0.282583363630057,733,897,733,871,901,605,538,343,250,279,777,480,2370,1135,1489,938
"KH2013:KH.C1.230",201.741455045667,-0.401284344210679,0.437704818991192,-0.916792154894585,0.359251564357839,0.748026927036319,321,294,217,210,159,148,238,142,66,50,168,75,839,380,611,426
"KH2013:KH.C1.516",76.0739827179298,0.300603179620331,0.392438653011838,0.765987695945086,0.443683623311727,0.798879428511052,72,74,67,71,87,32,62,50,58,31,252,62,287,129,163,79
"KH2013:KH.C1.897",133.798978130198,-0.206650896578048,0.502968143139883,-0.410862793989272,0.681173145527754,0.91023199569751,134,195,119,85,178,108,104,68,68,95,84,120,271,183,363,200
"KH2013:KH.C1.821",173.121423963017,-0.180064163948411,0.328621410274781,-0.547938017178636,0.583734463518085,0.873893010326053,225,202,128,233,258,224,237,168,101,143,277,134,440,391,442,226
"KH2013:KH.C1.329",12310.1808544586,-0.0228672505367076,0.181887750615064,-0.12572177323311,0.899952166071205,0.973373486633181,13825,15657,14103,16126,18811,13499,18583,13907,6674,9182,15643,12714,36521,19969,27017,18602
"KH2013:KH.C1.301",306.329391770314,-0.399383397613085,0.426568654757272,-0.936269913785259,0.349134234551153,0.74105231513461,298,348,318,341,413,450,240,246,163,252,312,106,569,572,561,311
"KH2013:KH.C1.1197",165.121473746535,1.18777872864253,0.427727187264117,2.77695401183159,0.00548709420404309,0.0918433653119904,128,135,99,184,181,204,143,104,129,172,148,78,525,230,179,190
"KH2013:KH.C1.593",68.4710681969186,0.452817470414031,0.650758184778169,0.695830618816401,0.486534911632177,0.824462611851967,67,76,112,60,22,130,53,35,48,32,249,62,30,81,57,75
"KH2013:KH.C1.1300",670.926131160087,0.174998906638186,0.38205410418152,0.45804744595818,0.646918354573145,0.897221658267889,445,635,431,607,835,883,765,530,347,394,602,351,804,519,924,745
"KH2013:KH.C1.582",31.9657894552891,-0.459254738902104,0.851589882741301,-0.539290975867098,0.589686094577762,0.874782726907754,15,20,38,6,32,15,60,12,8,7,38,110,83,26,52,8
"KH2013:KH.C1.78",195.177612937017,0.178393764494482,0.353786309314488,0.50424157124719,0.614091630811874,0.883379326583905,187,240,119,240,247,241,216,179,86,122,119,107,361,266,351,227
"KH2013:KH.C1.1225",17.669103035408,-1.29555526948069,0.950798825497581,-1.36259662374182,0.173009673494259,NA,23,13,8,6,7,51,29,12,3,2,6,27,63,31,15,25
"KH2013:KH.C1.671",37.7438569561875,-1.71925378733704,0.518032700330796,-3.31881324526268,0.000904008665898259,0.0284827486825709,53,40,57,61,57,26,37,27,21,44,45,23,279,140,115,65
"KH2013:KH.C1.287",7505.20198627257,-0.234697486309635,0.178365809000335,-1.31582105127107,0.188234111898989,0.577907973803327,9859,9531,7526,9519,5383,5492,11001,8148,3445,4202,5119,5814,26596,12865,18041,13668
"KH2013:KH.C1.869",41.1189343718194,-0.319217449483786,0.843002696803373,-0.37866717472464,0.70493503198788,0.915815880403914,24,25,61,57,60,32,13,38,37,8,164,39,68,12,34,42
"KH2013:KH.C1.1216",696.909481687381,-0.653372134317512,0.317820672872924,-2.0557886572053,0.0398028918271748,0.281728427287088,770,863,593,905,967,516,1005,840,526,556,2220,658,2054,1006,1520,979
"KH2013:KH.C1.1220",27.7634618045383,0.609431278279993,0.995382484911264,0.612258390636964,0.540366814573418,0.853317947606364,8,12,17,4,21,13,5,13,10,6,108,56,33,85,8,22
"KH2013:KH.C1.791",242.004929344913,0.202280701439886,0.445486009374483,0.454067461566107,0.649780271978783,0.89806232663131,188,194,167,69,753,533,143,178,185,422,605,216,554,256,274,203
"KH2013:KH.C1.1166",15.5394081140114,1.08569964831768,0.835751539533834,1.29906987538816,0.193919950226581,NA,7,20,11,10,29,16,5,11,10,6,46,7,19,5,9,3
"KH2013:KH.C1.1253",7.9316383217624,-0.48587799632682,1.09346117146868,-0.444348650875471,0.656790532194871,NA,6,0,0,11,21,15,3,2,3,16,26,9,5,8,2,1
"KH2013:KH.C1.139",260.729488924044,0.224538212649913,0.333082937039548,0.674121030172293,0.50023437030806,0.83203405474322,320,321,173,260,468,423,233,173,148,178,213,184,868,369,414,290
"KH2013:KH.C1.631",2209.54162956342,0.518907558303892,0.243611561805535,2.13006129289592,0.0331665534135947,0.254145938213162,1462,1374,1222,1224,2928,4841,1912,1538,2112,2564,1113,1549,3654,1754,1933,1685
"KH2013:KH.C1.130",743.426273386777,0.493948543878557,0.335311080821562,1.47310534047461,0.140722633644906,0.509231885534787,850,862,674,796,590,449,904,600,458,583,448,563,1986,1107,1264,1196
"KH2013:KH.C1.608",413.799053569684,-0.0449662132811346,0.477254242113044,-0.0942185722269259,0.924935531896543,0.979920137656266,231,197,407,457,587,1357,596,309,131,104,1377,496,345,497,720,493
"KH2013:KH.C1.1246",1.59659395854191,-2.54176731872789,2.99343861405289,-0.849112892041748,0.39581847738559,NA,1,1,0,0,1,0,1,0,0,0,1,1,2,3,1,0
"KH2013:KH.C1.1202",1550.34356669858,0.305884060041053,0.196434902888813,1.55717774969039,0.119428289552929,0.474777104817066,1737,1747,1546,1826,1719,2345,1737,1181,993,1534,1486,1153,2620,1689,2307,2240
"KH2013:KH.C1.318",3.25654552232098,0.516378173483143,1.99673735026015,0.258610965240804,0.795935421964344,NA,2,0,8,0,1,5,3,1,1,2,0,0,2,4,7,1
"KH2013:KH.C1.1156",1313.39057176735,0.593728202116802,0.677500669612286,0.876350723692385,0.380839397801337,0.765398319944885,406,482,405,528,914,4156,423,331,3862,2096,1544,420,1114,292,662,629
"KH2013:KH.C1.568",103.944713662893,0.77640559770989,0.585525972188058,1.32599685511564,0.184840739076868,0.575292603138759,74,85,129,212,139,154,75,61,23,27,174,68,257,101,176,145
"KH2013:KH.C1.523",141.68899013468,0.213671693755381,0.532886104477379,0.400970661385395,0.688441724455675,0.911590047856618,119,150,104,107,437,308,115,159,71,63,308,206,441,238,293,250
"KH2013:KH.C1.996",446.961330876146,0.563983427838372,0.322968427259641,1.74624941708303,0.0807676212244747,0.394720339104144,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,0.076236294687708,0.622887138097907,0.122391826744904,0.902588711160746,0.974841908252978,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,0.313125701949906,1.07564266734766,0.291105691002401,0.77097048753874,NA,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,0.290249621654952,1.37329538311319,0.211352652331045,0.832612100114827,NA,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,1.14283192840574,0.318358100218379,3.58976865241313,0.000330971570895168,0.0142351541993602,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,-2.14097601948104,0.722285331276875,-2.96416932031025,0.00303501240366426,0.0630967690310238,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,-0.11136627984388,0.799310093490087,-0.139328003926002,0.889190961762315,NA,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,-0.344727708162478,0.304054174457406,-1.13377068010217,0.25689075274757,0.655247208817508,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,-0.22705102620841,1.01220016855364,-0.224314353289281,0.822512708449037,0.949275862576615,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,-0.747206694386419,0.651475350676256,-1.14694545789152,0.25140416355835,0.650303500938043,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,-0.658687589514456,0.241651172676392,-2.72577857669467,0.00641500170022851,0.101389258218938,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,0.205307786243297,0.514125707907415,0.399333826505072,0.689647245735166,0.911790214505015,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,0.708601280451279,0.615025951444785,1.15214858622904,0.249260020684164,0.648109026052022,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,-0.943190215346997,0.990616168067288,-0.952124794396582,0.341033695838904,NA,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,0.626584859562159,1.26898192738369,0.493769726771456,0.621468815403285,NA,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,0.434809591147445,2.53242620551584,0.171696845578518,0.863675865851161,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,1.19196933371417,0.347752772947155,3.42763430356687,0.000608865048277655,0.0220959738312247,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,0.780381777452222,0.639353178503543,1.22058011704699,0.22224503827677,0.620136038880605,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,1.38567399329789,0.364682716734536,3.79967004114034,0.000144888869630022,0.00801886727590535,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,-0.381748172999054,0.738635861756201,-0.516828646921366,0.605275780570357,0.880315953485703,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,-0.0561000305174388,0.225958553990605,-0.248275754675662,0.803921056792657,0.943326853109813,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,2.08712160303782,1.11001289344307,1.88026789181153,0.0600715769084967,0.342607396102609,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,0.531275768736668,1.29437282179551,0.41045034304699,0.681475622909543,NA,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,-0.988648995851554,0.685326116714107,-1.44259641029262,0.149134195190555,0.522421029090582,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,0.893237678062875,8.39726973120194,0.106372393248707,0.915286895780067,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,-1.52127364477891,0.58820102009948,-2.58631588996841,0.00970079799391318,0.133171004670499,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,0.388381373281303,0.451604401271753,0.86000351676731,0.389787103936065,0.769586215371591,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,2.77496521728866,0.880075226341664,3.15310002398745,0.00161546443001512,0.0428039683673405,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,-0.382946437723353,0.348918316641603,-1.09752460521212,0.272412130806994,0.669111866605507,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,0.0665020665038504,0.21323357664166,0.311874272106815,0.755136075873569,0.931091757154716,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,-0.546835440522868,0.173216546445089,-3.15694690689507,0.0015943037212964,0.0426544129425187,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,0.501852047956029,0.237153488581856,2.11614870587413,0.0343321621694943,0.260091631493892,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,0.413915484912637,0.715522528252785,0.578480017845651,0.562940084351115,0.866473847637858,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,0.308453207676056,0.451381946637093,0.683353000655229,0.494383810931579,0.828948518603788,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,0.0292542715270287,0.196539328921122,0.1488469085939,0.88167443519126,0.966636055114899,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,1.13072443494791,0.499762629608894,2.26252298182598,0.0236651105751293,0.209704130643392,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,-0.69783950942542,0.7582956360868,-0.920273671923834,0.357429763783381,0.746805320388193,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,-0.243477263476609,0.421512722728467,-0.577627317867351,0.563515759409072,0.866949603789384,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,-0.21006467996038,0.366807525157682,-0.572683670734613,0.566858895745845,0.868219914187764,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,-1.33883251433262,0.396594710271731,-3.37582040218162,0.00073595943874172,0.0250545200879379,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,-0.0834961968560732,0.549265656451702,-0.152014231866352,0.879175710699883,0.966467192172314,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,0.608955802463352,0.183023775108933,3.32719507124641,0.000877249400225516,0.0277989464117573,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,0.200905366632462,0.332731503821895,0.603806265186128,0.54597245358646,0.85728154232904,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,0.133075794293407,0.198230862646755,0.671317233434771,0.50201845843108,0.832892210362897,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,-0.608306466345953,1.38750532210715,-0.438417393183142,0.661083740290558,NA,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,0.916850985358317,1.51979370691653,0.60327331346732,0.546326883044938,NA,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,0.249381512923219,0.21255462454167,1.17325846690449,0.24069217223823,0.641207327872408,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,1.11568791056485,0.348276402592087,3.20345536551204,0.00135789086906525,0.0382855589647217,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,-1.92280724077217,1.63939785113018,-1.17287407656818,0.240846306638037,NA,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,0.379323046181993,0.977989484542235,0.387860045713622,0.698119606909787,0.913980616451961,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,0.28266832802934,0.788294361922519,0.358582201881996,0.719907663342017,0.921519809287379,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,0.29628579443252,0.653974535850719,0.453054023039442,0.650509841198104,0.898164949451256,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,0.302970548507823,0.476947361507793,0.635228482132766,0.525279409737783,0.847375715896972,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,1.13618062908264,0.916336038370196,1.23991699715692,0.215006096369325,NA,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,-1.00905075069751,0.822695600326086,-1.22651774276848,0.22000390261583,0.618395427700325,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,-0.0215588132877787,0.413352556319375,-0.0521559936141325,0.958404397186605,0.989076935848326,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,0.0210346278518566,0.180283941827012,0.116674994115893,0.907117606715119,0.976281217915186,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,-0.524145047422014,0.459959451913482,-1.13954620400018,0.254475408513817,0.653177309061143,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,-0.241835381487478,0.330624130636979,-0.731451092276775,0.464503667390034,0.809380245599349,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,-0.967695862535186,0.366310526962663,-2.64173642662969,0.00824822166236912,0.119970165872237,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,-0.0672222323349693,0.864430825277892,-0.0777647330118742,0.938015200442765,NA,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,-0.168326410001369,0.298559072832087,-0.563795996566608,0.57289297669677,0.870222045094708,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,0.155205192282751,0.545548855663383,0.284493662980967,0.776032089708369,0.93802889506796,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,0.623075493948034,0.555352376404927,1.12194621004688,0.261885311218555,0.658259611554943,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,0.431976695635968,0.260562222762848,1.65786387241997,0.0973449456450219,0.434770520841861,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,0.249175708127563,0.468075200981278,0.532341187068207,0.594489710956804,0.875860745761604,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,-0.66782459002348,0.8107065980536,-0.823756204312188,0.4100780969249,NA,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,0.678179796168487,0.223974914826806,3.02792746541686,0.00246237183137457,0.0557124293370264,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,-0.213743091029281,0.621995302304176,-0.343641005386169,0.731116282797688,0.925389855892924,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,-0.00941606516517172,1.01127361129929,-0.00931109549380403,0.992570928007244,0.998326233776713,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,-0.413454368685138,1.4156049058466,-0.292069041988712,0.770233836100922,0.935978350435179,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,-0.743506402813562,0.740905944902305,-1.00350983539699,0.315614933852824,0.711674052321339,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,0.147816965709149,0.187991930653531,0.786294205263394,0.43169514654489,0.792436421320529,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,2.2960221576999,0.768436416722432,2.98791429939382,0.00280888305700654,0.0606807035262159,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,0.615433992722819,0.52650234823893,1.16891025231198,0.242439792432841,0.643773957399546,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,-1.38628602321294,1.23866732443538,-1.11917542011924,0.263065309416088,NA,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
"KH2013:KH.C1.769",3.70697521376357,0.945225930711144,2.17445630440312,0.434695297761159,0.663783611992039,NA,2,4,7,12,6,6,0,1,0,0,6,8,4,0,21,9
"KH2013:KH.C1.879",6.31676743636713,-0.73522098578681,1.72297031770644,-0.426717151323598,0.669585356617324,NA,1,3,7,3,10,6,5,1,9,9,0,1,9,1,18,7
"KH2013:KH.C1.1287",238.371170051764,0.729728340779447,0.384424445001828,1.89823605201791,0.0576649936259235,0.336280941529736,232,171,103,129,1052,837,195,178,137,228,423,381,206,123,105,97
"KH2013:KH.C1.667",23.7411618009182,1.52379354642327,0.990324734537214,1.53868069056697,0.123882268611533,0.48370680457716,5,12,2,2,67,21,12,9,17,45,4,45,15,2,14,5
"KH2013:KH.C1.553",78.905925361504,-0.933344255808445,0.840602672082086,-1.1103274909853,0.266857930923366,0.662969349731168,21,55,34,39,29,261,59,78,48,7,33,89,172,79,44,52
