"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.1011",643.409662434636,0.11121708923537,0.242757239263053,0.45814118488493,0.646851011706041,0.973053565152854,733,897,733,871,901,605,538,343,250,279,777,480,2370,1135,1489,938
"KH2013:KH.C1.230",201.741455045667,-0.838363888136943,0.393018585958118,-2.13314056406046,0.0329131970621786,0.555677196918945,321,294,217,210,159,148,238,142,66,50,168,75,839,380,611,426
"KH2013:KH.C1.516",76.0739827179298,-0.901011297098225,0.431190131226446,-2.08959164843466,0.0366544973951575,0.571198779548387,72,74,67,71,87,32,62,50,58,31,252,62,287,129,163,79
"KH2013:KH.C1.897",133.798978130198,-0.404160797613129,0.420209662715105,-0.961807482012004,0.336146318967207,0.904597904018601,134,195,119,85,178,108,104,68,68,95,84,120,271,183,363,200
"KH2013:KH.C1.821",173.121423963017,0.248340165564467,0.271160491976017,0.915841993628009,0.359749774457792,0.916548468804741,225,202,128,233,258,224,237,168,101,143,277,134,440,391,442,226
"KH2013:KH.C1.329",12310.1808544586,-0.0751770136529296,0.183026160159658,-0.410744636653858,0.681259792830534,0.976074335803327,13825,15657,14103,16126,18811,13499,18583,13907,6674,9182,15643,12714,36521,19969,27017,18602
"KH2013:KH.C1.301",306.329391770314,0.227256416821477,0.374594914807531,0.606672455599785,0.54406830522402,0.958473028510931,298,348,318,341,413,450,240,246,163,252,312,106,569,572,561,311
"KH2013:KH.C1.1197",165.121473746535,0.473532831657114,0.376265919113778,1.25850577371565,0.208208900449685,0.847782831854159,128,135,99,184,181,204,143,104,129,172,148,78,525,230,179,190
"KH2013:KH.C1.593",68.4710681969186,-0.760966379308264,0.559342500514559,-1.36046586591976,0.173682547516631,0.823400311859602,67,76,112,60,22,130,53,35,48,32,249,62,30,81,57,75
"KH2013:KH.C1.1300",670.926131160087,-0.480547006610903,0.344939167335371,-1.39313552103431,0.163578813447904,0.805177958926412,445,635,431,607,835,883,765,530,347,394,602,351,804,519,924,745
"KH2013:KH.C1.582",31.9657894552891,0.230581615224613,0.850062698580102,0.27125248009325,0.78619685210978,0.985346676132928,15,20,38,6,32,15,60,12,8,7,38,110,83,26,52,8
"KH2013:KH.C1.78",195.177612937017,0.513887979623229,0.304088034329097,1.68993160404029,0.091041040476118,0.711343134741499,187,240,119,240,247,241,216,179,86,122,119,107,361,266,351,227
"KH2013:KH.C1.1225",17.669103035408,0.868648765452061,0.854421549516433,1.01665128406895,0.309319348308482,NA,23,13,8,6,7,51,29,12,3,2,6,27,63,31,15,25
"KH2013:KH.C1.671",37.7438569561875,-1.19505026415438,0.519632384211537,-2.29979943603338,0.021459585430588,0.490681674557098,53,40,57,61,57,26,37,27,21,44,45,23,279,140,115,65
"KH2013:KH.C1.287",7505.20198627257,-0.0816254732726997,0.178744758034161,-0.456659396171495,0.647915879879061,0.973053565152854,9859,9531,7526,9519,5383,5492,11001,8148,3445,4202,5119,5814,26596,12865,18041,13668
"KH2013:KH.C1.869",41.1189343718194,-0.169918256909752,0.774401792102233,-0.219418728937188,0.826323881898275,0.988462599349713,24,25,61,57,60,32,13,38,37,8,164,39,68,12,34,42
"KH2013:KH.C1.1216",696.909481687381,0.510724021572489,0.259810783996472,1.96575374476921,0.0493270632593488,0.624843732764963,770,863,593,905,967,516,1005,840,526,556,2220,658,2054,1006,1520,979
"KH2013:KH.C1.1220",27.7634618045383,2.21188775925329,1.02530045979943,2.15730690268683,0.0309817595340439,0.548311944482871,8,12,17,4,21,13,5,13,10,6,108,56,33,85,8,22
"KH2013:KH.C1.791",242.004929344913,-0.564539402603814,0.402140819596971,-1.40383511221169,0.160367955583379,0.802800820865024,188,194,167,69,753,533,143,178,185,422,605,216,554,256,274,203
"KH2013:KH.C1.1166",15.5394081140114,-0.562550927108401,0.82840765517251,-0.679074998397081,0.497090342958724,NA,7,20,11,10,29,16,5,11,10,6,46,7,19,5,9,3
"KH2013:KH.C1.1253",7.9316383217624,-3.21150736269379,1.49494878324952,-2.14823905586454,0.0316947695502759,NA,6,0,0,11,21,15,3,2,3,16,26,9,5,8,2,1
"KH2013:KH.C1.139",260.729488924044,0.349515307338999,0.315143207079635,1.10906819340287,0.267400764824695,0.879387330989777,320,321,173,260,468,423,233,173,148,178,213,184,868,369,414,290
"KH2013:KH.C1.631",2209.54162956342,-0.261662066164269,0.211798977064407,-1.23542648690271,0.216671820198742,0.851951954761476,1462,1374,1222,1224,2928,4841,1912,1538,2112,2564,1113,1549,3654,1754,1933,1685
"KH2013:KH.C1.130",743.426273386777,-0.299880040411093,0.30264591182649,-0.990861031630316,0.321753442751285,0.901343401438908,850,862,674,796,590,449,904,600,458,583,448,563,1986,1107,1264,1196
"KH2013:KH.C1.608",413.799053569684,0.811419621981215,0.50612117971496,1.60321214464527,0.108887825103853,0.741551148700887,231,197,407,457,587,1357,596,309,131,104,1377,496,345,497,720,493
"KH2013:KH.C1.1246",1.59659395854191,-3.19570283119381,2.41751271696537,-1.32189700958648,0.186202448353902,NA,1,1,0,0,1,0,1,0,0,0,1,1,2,3,1,0
"KH2013:KH.C1.1202",1550.34356669858,-0.236794038447228,0.181258715523817,-1.30638704882643,0.191420967872614,0.835902529972678,1737,1747,1546,1826,1719,2345,1737,1181,993,1534,1486,1153,2620,1689,2307,2240
"KH2013:KH.C1.318",3.25654552232098,1.10217440361238,1.87515774400409,0.587776898843119,0.556682051852011,NA,2,0,8,0,1,5,3,1,1,2,0,0,2,4,7,1
"KH2013:KH.C1.1156",1313.39057176735,-0.398178890305883,0.556002606898223,-0.716145725515942,0.473901371984607,0.945082874494443,406,482,405,528,914,4156,423,331,3862,2096,1544,420,1114,292,662,629
"KH2013:KH.C1.568",103.944713662893,-0.888037490553645,0.547809071576853,-1.62107116626867,0.105002376952228,0.735354779624057,74,85,129,212,139,154,75,61,23,27,174,68,257,101,176,145
"KH2013:KH.C1.523",141.68899013468,0.314809693706831,0.467856360621726,0.672876806224214,0.501025668988771,0.953420054731726,119,150,104,107,437,308,115,159,71,63,308,206,441,238,293,250
"KH2013:KH.C1.996",446.961330876146,-0.362624662215236,0.292110867367112,-1.24139394567442,0.214460254606107,0.849662785834858,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,-0.117469686438935,0.701680260477418,-0.167411986706038,0.867045894247676,0.991637899952058,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,-0.102842262051659,0.959237401401038,-0.107212523095378,0.914620380701425,NA,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,-0.273987606925858,1.25095967444952,-0.219021933737733,0.82663296189778,NA,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,1.15476720523115,0.430571716691112,2.68193929249555,0.00731967413899053,0.329607532801766,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,-2.65895990607775,0.993217466464692,-2.6771175456088,0.00742585776600289,0.329607532801766,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,-0.89868895438813,0.850354825361644,-1.05683995384624,0.290584636470417,NA,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,0.199084427660368,0.328626482005962,0.605807622213343,0.544642507658128,0.958473028510931,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,0.707648815177372,1.00476426580703,0.704293374335908,0.481250091641546,0.947704939029228,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,-0.480466523199649,0.641551692258142,-0.748913188130635,0.453909530937076,0.945082874494443,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,-0.232847599511358,0.195239074573905,-1.19262806392384,0.23301506988463,0.856282370479198,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,-0.040151639848974,0.415257042222503,-0.0966910510031999,0.92297174679536,0.994851581604422,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,-0.0894846587367917,0.513968736513965,-0.174105256564297,0.861782742154755,0.99088104160425,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,-1.68014185093036,1.2498381179836,-1.34428757353071,0.178855412336417,NA,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,-2.91370291532213,1.80348898394434,-1.61559229984853,0.106182489832466,NA,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,-2.41545632349719,2.49377038200994,-0.968596122931883,0.33274673854508,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,0.804599375130064,0.324809568613705,2.47714184826547,0.0132439254864369,0.40432114184612,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,0.903176422235407,0.594178869449262,1.52004130182642,0.128500595605669,0.770719338412846,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,0.386394710909905,0.357745232448079,1.08008346684532,0.280105013482509,0.883658985562102,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,0.189224956549088,0.628966444299604,0.300850638796482,0.763528391938721,0.984440696346406,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,0.0179802491504322,0.199917145768497,0.0899385046806,0.928336082814657,0.996135494698173,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,-2.43625245016203,1.04887649551893,-2.32272575519648,0.0201938897702495,0.478016032127527,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,1.3915545907038,1.85047412828828,0.751998944179251,0.452051693728161,NA,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,0.142356502081854,0.848188250392371,0.167835975110478,0.866712319874864,0.991637899952058,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,-0.328457092609782,7.28297697926591,-0.0450992902414596,0.964028167153792,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,-0.148136323450655,0.497042606556492,-0.298035463150619,0.765676097158315,0.984440696346406,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,-0.154261244605841,0.395713061673337,-0.389831065857474,0.696661470301208,0.977150372025332,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,0.558842625321689,0.751091979643369,0.74404019809536,0.456852156412098,0.945082874494443,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,-0.0812416120100533,0.280231819662683,-0.289908591065227,0.771886169027915,0.985346676132928,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,0.114036420196489,0.20501725106888,0.556228412984508,0.578054717984837,0.965707138084717,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,-0.184439955042173,0.138251597068035,-1.33408914583033,0.182174642626784,0.829099323519938,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,-0.107811073183919,0.264546650567688,-0.40753142386255,0.683617719331229,0.976074335803327,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,-0.249679693630178,0.589857285578536,-0.423288310129611,0.672084922188342,0.97476585618951,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,-0.138646767193537,0.357324738819873,-0.388013345091757,0.698006157848603,0.977150372025332,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,0.180945754965806,0.17403717892186,1.03969597810505,0.298481169743183,0.888802764437871,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,-0.55093416855021,0.399525928891149,-1.37896974566653,0.167904082157973,0.814383631341692,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,-1.8677159175942,0.73845082884185,-2.52923531892223,0.0114311356669736,0.386069197743471,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,0.0749893923630798,0.602385805340685,0.124487316431151,0.900929442283793,0.993740715336669,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,-0.33090016128072,0.304136297737781,-1.08799957039661,0.276595297187657,0.883658985562102,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,-0.760791905061463,0.367026289927869,-2.07285397787439,0.0381858711887443,0.582089754402781,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,0.621780373745249,0.473144384134148,1.31414509945649,0.188797379607572,0.833133420004747,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,0.186028130921025,0.173174855406373,1.074221372869,0.282723475378059,0.883658985562102,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,-0.0872102594713092,0.289783861400227,-0.300949331856894,0.763453131630509,0.984440696346406,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,0.0312849939695856,0.217938067008903,0.143549928651554,0.885855882155818,0.993188336041849,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,1.40547655115725,1.07070946141099,1.31265913098881,0.189297834846169,NA,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,0.326640515267241,1.41366095330299,0.231060010891616,0.817268181206504,NA,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,0.121874122536683,0.179886760081942,0.677504683953213,0.498085799232409,0.953420054731726,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,-0.510842599429495,0.289657712558554,-1.76360779389304,0.0777980346112344,0.688587475926013,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,-1.28229116624079,1.77362304441691,-0.722978408674405,0.469693149396241,NA,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,1.22770787421545,0.974691290061273,1.25958638056391,0.207818611163931,0.847782831854159,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,-0.626546771793679,0.690034354316161,-0.907993591731531,0.363881607381978,0.917767669738213,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,0.156530258386893,0.609418345148217,0.256851897605451,0.797293105137161,0.985891499726102,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,0.428970630403896,0.384107003724341,1.11679981423029,0.264079928308096,0.879387330989777,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,0.32520020752543,0.719444160203308,0.452015911052126,0.651257520099007,NA,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,-0.241536776355848,0.628690659794871,-0.384190177781005,0.70083749774729,NA,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,-0.385297721837174,0.341398110271016,-1.12858774036947,0.259071784768102,0.878446959323269,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,-0.275794930152283,0.22348667034519,-1.23405539008792,0.217182264940875,0.851951954761476,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,-0.44802238549191,0.372290079298847,-1.20342284257398,0.228812732770541,0.853962349032271,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,-0.03517172250277,0.278151401386055,-0.126448122596205,0.89937721149824,0.993740715336669,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,0.010323815049724,0.360805829185205,0.0286132157926547,0.977173071722297,0.998587353914507,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,0.445898448707732,0.792493144137877,0.562652752274353,0.573671363153736,NA,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,-0.13074155576392,0.252745316519828,-0.517285770372179,0.604956685830143,0.966747042319683,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,-0.231875669465614,0.464206998851212,-0.499509206107284,0.617420702868501,0.968099865547658,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,-0.509834735646288,0.508383899257811,-1.00285382048998,0.315931396517113,0.89771159695423,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,-0.435479877632413,0.260081108246941,-1.67440026908427,0.0940519599682909,0.715595629920089,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,0.188026614819311,0.409961715353731,0.458644326475888,0.646489599806721,0.973053565152854,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,0.466375631372937,0.629172469186838,0.741252445415636,0.458540389551905,NA,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,-0.134731436511561,0.2305987574515,-0.584267833879799,0.559040129693725,0.960533976868688,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,-1.16467600036291,0.535746295145069,-2.17393197287074,0.029710244443438,0.53795148187687,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,-0.249091321877269,0.983262774519962,-0.253331386412831,0.800012144101317,0.985891499726102,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,0.0208058771739976,1.2635595875459,0.0164660831029007,0.986862560181135,0.999657211351197,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,1.56812768252478,0.634544560800686,2.47126487152624,0.013463605638375,0.40432114184612,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,-0.16066574985699,0.177965237069715,-0.902792885298444,0.366635827861169,0.919253787496827,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,-0.0890580576984329,0.710991104733473,-0.125259032223501,0.900318484229616,0.993740715336669,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,0.0247220566588716,0.576313633781829,0.0428968797712505,0.965783736044657,0.997932877607228,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,1.3778998327235,1.33129900681021,1.03500402664984,0.300667030713918,NA,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
"KH2013:KH.C1.769",3.70697521376357,0.0370838254801075,1.76620856018169,0.020996289065824,0.983248615920892,NA,2,4,7,12,6,6,0,1,0,0,6,8,4,0,21,9
"KH2013:KH.C1.879",6.31676743636713,-1.51769746133242,1.45899086624358,-1.04023780850664,0.298229429916838,NA,1,3,7,3,10,6,5,1,9,9,0,1,9,1,18,7
