"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.230",201.741455045667,0.290234705209954,0.446202599900119,0.650454984518068,0.515398370228979,0.713379710218869,321,294,217,210,159,148,238,142,66,50,168,75,839,380,611,426
"KH2013:KH.C1.516",76.0739827179298,-0.733078113106579,0.476221179981854,-1.53936478242003,0.123715266679897,0.316478753561232,72,74,67,71,87,32,62,50,58,31,252,62,287,129,163,79
"KH2013:KH.C1.897",133.798978130198,-0.0602895561099869,0.484109621951888,-0.124536991987279,0.90089011297575,0.955534152375275,134,195,119,85,178,108,104,68,68,95,84,120,271,183,363,200
"KH2013:KH.C1.821",173.121423963017,0.470954524262015,0.318260508289673,1.47977682431577,0.138932815533946,0.337291536838961,225,202,128,233,258,224,237,168,101,143,277,134,440,391,442,226
"KH2013:KH.C1.329",12310.1808544586,0.557791854583651,0.211268322033057,2.64020582553958,0.00828556896882808,0.0600670678517169,13825,15657,14103,16126,18811,13499,18583,13907,6674,9182,15643,12714,36521,19969,27017,18602
"KH2013:KH.C1.301",306.329391770314,0.500980620794392,0.436597618972393,1.14746530678187,0.251189363694209,0.477958026573895,298,348,318,341,413,450,240,246,163,252,312,106,569,572,561,311
"KH2013:KH.C1.1197",165.121473746535,-0.795728215684745,0.440725308683627,-1.80549698419057,0.0709969470159093,0.228040653678547,128,135,99,184,181,204,143,104,129,172,148,78,525,230,179,190
"KH2013:KH.C1.593",68.4710681969186,-1.13220661952025,0.629084061303934,-1.79976999762714,0.0718969631918526,0.229901509999863,67,76,112,60,22,130,53,35,48,32,249,62,30,81,57,75
"KH2013:KH.C1.1300",670.926131160087,-0.130383663534752,0.399497021840288,-0.326369550726905,0.744144772353219,0.865092852331752,445,635,431,607,835,883,765,530,347,394,602,351,804,519,924,745
"KH2013:KH.C1.582",31.9657894552891,-1.16458012342441,0.972061126594026,-1.19805235654773,0.230896634981071,0.454585050110153,15,20,38,6,32,15,60,12,8,7,38,110,83,26,52,8
"KH2013:KH.C1.78",195.177612937017,-0.253419242460655,0.352993880872609,-0.717913981495082,0.472810326477925,0.682034443311305,187,240,119,240,247,241,216,179,86,122,119,107,361,266,351,227
"KH2013:KH.C1.1225",17.669103035408,-0.157357189323492,1.07127297039368,-0.146888042237885,0.883220390453424,0.946595449154724,23,13,8,6,7,51,29,12,3,2,6,27,63,31,15,25
"KH2013:KH.C1.671",37.7438569561875,1.08195973090277,0.574261782404847,1.88408799619544,0.0595530736491337,0.204649840880045,53,40,57,61,57,26,37,27,21,44,45,23,279,140,115,65
"KH2013:KH.C1.287",7505.20198627257,0.810144269701089,0.206018505190483,3.93238592306082,8.41068960144358e-05,0.00244286596483719,9859,9531,7526,9519,5383,5492,11001,8148,3445,4202,5119,5814,26596,12865,18041,13668
"KH2013:KH.C1.869",41.1189343718194,-1.52582269136739,0.890816545039722,-1.71283604897499,0.0867427061012593,0.256759917972915,24,25,61,57,60,32,13,38,37,8,164,39,68,12,34,42
"KH2013:KH.C1.1216",696.909481687381,1.02536579066986,0.300555171872321,3.41157260506384,0.000645892976322474,0.010716631088264,770,863,593,905,967,516,1005,840,526,556,2220,658,2054,1006,1520,979
"KH2013:KH.C1.1220",27.7634618045383,-3.93460908676067,1.23358957942668,-3.18956089803328,0.0014248911418643,0.0186096520944156,8,12,17,4,21,13,5,13,10,6,108,56,33,85,8,22
"KH2013:KH.C1.791",242.004929344913,-1.24236921700574,0.468357006192845,-2.65261157744739,0.007987172467162,0.0587649015520231,188,194,167,69,753,533,143,178,185,422,605,216,554,256,274,203
"KH2013:KH.C1.1166",15.5394081140114,-2.37591767220583,0.904280949231227,-2.62741095477652,0.00860373567341346,0.0617818067175741,7,20,11,10,29,16,5,11,10,6,46,7,19,5,9,3
"KH2013:KH.C1.1253",7.9316383217624,-2.1080711474926,1.35508477738977,-1.55567473169706,0.119785458110775,0.309802879991783,6,0,0,11,21,15,3,2,3,16,26,9,5,8,2,1
"KH2013:KH.C1.139",260.729488924044,-0.870975243530384,0.369469873394994,-2.3573647169853,0.0184051601746017,0.10020587206172,320,321,173,260,468,423,233,173,148,178,213,184,868,369,414,290
"KH2013:KH.C1.631",2209.54162956342,-0.364805490383167,0.245759106157411,-1.48440273928042,0.13770210849185,0.335439578304001,1462,1374,1222,1224,2928,4841,1912,1538,2112,2564,1113,1549,3654,1754,1933,1685
"KH2013:KH.C1.130",743.426273386777,0.0676007634596033,0.348984227083843,0.193707217155583,0.846405140410995,0.925934052576179,850,862,674,796,590,449,904,600,458,583,448,563,1986,1107,1264,1196
"KH2013:KH.C1.608",413.799053569684,-1.48929441942945,0.586525400020782,-2.53918145638139,0.0111112177412873,0.0724889885401416,231,197,407,457,587,1357,596,309,131,104,1377,496,345,497,720,493
"KH2013:KH.C1.1246",1.59659395854191,2.74904925712277,2.63898345103839,1.04170765301354,0.297547239762028,NA,1,1,0,0,1,0,1,0,0,0,1,1,2,3,1,0
"KH2013:KH.C1.1202",1550.34356669858,-0.159670726029883,0.209923656227242,-0.760613305329626,0.446888070244576,0.660178862690773,1737,1747,1546,1826,1719,2345,1737,1181,993,1534,1486,1153,2620,1689,2307,2240
"KH2013:KH.C1.318",3.25654552232098,-0.955253699676728,1.90120442288084,-0.502446600786494,0.615353405834879,NA,2,0,8,0,1,5,3,1,1,2,0,0,2,4,7,1
"KH2013:KH.C1.1156",1313.39057176735,-1.2126808137686,0.645151488612444,-1.87968381872103,0.0601511821712103,0.205770819572131,406,482,405,528,914,4156,423,331,3862,2096,1544,420,1114,292,662,629
"KH2013:KH.C1.568",103.944713662893,-0.66337763098258,0.628539918223124,-1.05542641246708,0.291230348388868,0.520323032319287,74,85,129,212,139,154,75,61,23,27,174,68,257,101,176,145
"KH2013:KH.C1.523",141.68899013468,-0.423909906715997,0.545456688391465,-0.777165109050354,0.437061364490777,0.652097470656447,119,150,104,107,437,308,115,159,71,63,308,206,441,238,293,250
"KH2013:KH.C1.996",446.961330876146,-0.489235601291507,0.336954640777212,-1.4519331152794,0.14652020364434,0.347717458892542,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,-3.27467132963788,0.826542148684331,-3.96189272966953,7.43579487869246e-05,0.00223599112224169,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,-2.97325949119331,1.23585182077781,-2.40583817671768,0.0161354102670878,0.0926629673938745,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,-2.91796399679564,1.46464524034509,-1.99226673901465,0.0463417990463541,0.177721843076981,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,-2.88190707978329,0.49751286271673,-5.79262828310866,6.929336032356e-09,1.00416399396546e-06,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,-2.45457843186631,1.11950772150101,-2.19255158738456,0.0283397024344563,0.130961860121448,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,-1.58139187748076,0.988958846666165,-1.5990472028353,0.109810114676854,0.29503617004499,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,0.0265937844150089,0.378755045114947,0.0702136770400987,0.944023588489156,0.974942329219051,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,-3.7341146441115,1.16335088090455,-3.20979225219487,0.00132830937634138,0.0177394414946297,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,-0.297325411905745,0.736574505794446,-0.403659656377951,0.686463010400957,0.827933916291539,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,0.305880234367228,0.228385952945373,1.339312818597,0.180468857425088,0.393902704028929,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,0.458560834006448,0.483640444361385,0.948144100338727,0.343056100115537,0.570796408424801,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,-0.921655472123311,0.587988035495703,-1.56747317374631,0.117004131870043,0.305785937939684,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,-1.61175320941486,1.25634180655563,-1.28289387569902,0.199529258765313,0.417830524658125,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,-2.66884407482959,1.35689079713097,-1.96688199262066,0.0491968170010178,0.183681759205383,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,-1.93313841972801,2.57950061736086,-0.749423515046814,0.453601982201133,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,-0.121544700212109,0.37993334663848,-0.319910587705697,0.749036111500845,0.867781077637737,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,-1.22398826813629,0.655967015636838,-1.86592959548126,0.0620512163068075,0.210055086613154,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,-1.07432256275983,0.405615053900289,-2.64862596303916,0.00808197247222637,0.0592214249686216,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,-0.214717106610438,0.720842230428965,-0.297869766152106,0.765802564180035,0.878675363923103,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,0.643143957506801,0.236011958797768,2.72504817460497,0.006429210549327,0.0512337529383621,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,0.180185363910294,1.07534325031561,0.167560789410646,0.866928820495143,0.937761666693483,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,-2.06924006297708,1.42420307620258,-1.45291082258746,0.146248515670485,0.347378550942606,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,-2.84032194511245,0.988822208473003,-2.87242936169348,0.00407329130461527,0.038082617811578,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,-1.28025129322281,8.39726973119559,-0.15246042275702,0.878823803535321,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,1.41217213699404,0.582793330694862,2.42310963872959,0.0153882816313319,0.0898881528224715,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,-0.361955174452002,0.45785130462685,-0.79055180316019,0.429205581356662,0.646180197749829,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,-2.90925155237651,0.862859412140919,-3.3716402828105,0.000747219736620216,0.0118493914461474,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,0.0263769696307239,0.325210267213903,0.0811074319906844,0.935356515289555,0.970720549733087,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,0.392713061900128,0.236928206854497,1.65751924227959,0.0974145418327239,0.275299267896043,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,0.670730653672551,0.158928157263106,4.22033870664061,2.43935536096461e-05,0.000933396031658985,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,-0.514550788371282,0.306904008524122,-1.67658542762513,0.0936235783078959,0.268346358706345,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,0.526851844763865,0.705371489045449,0.74691400623072,0.455115470817161,0.667339391116402,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,0.0143750374267574,0.410540008356946,0.035014948931016,0.972067820659714,0.989871260598536,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,0.139431045844343,0.20071749452911,0.694663144194049,0.487266430312729,0.691698969749895,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,-1.41632875056183,0.484859551840102,-2.92111137170896,0.00348785120222189,0.0341073288418281,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,-0.287985062127779,0.870943644037044,-0.330658664426203,0.74090232850762,0.862853300567243,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,-1.16579982753986,0.688233015749848,-1.69390279289303,0.0902837561673015,0.263293797154995,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,0.305504187980074,0.350773525860477,0.870944257354217,0.383784590058036,0.608038344472036,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,1.11177187950593,0.421803180321362,2.63575983153778,0.00839491261049632,0.060633881007519,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,-0.526959615516168,0.542981111844516,-0.970493455520171,0.331800585471779,0.560489530666739,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,-0.540295670693364,0.201973613533242,-2.67508047829445,0.00747113132671291,0.0565352631233075,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,0.262072897924051,0.338353803142064,0.7745528363812,0.438603935573163,0.653492216513894,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,0.00305056027499298,0.252153235667779,0.0120980413632772,0.990347395044262,0.995959463242912,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,1.33538607910484,1.26439209483954,1.05614870937192,0.290900279547518,0.519963732842972,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,-1.80359410168444,1.6323425354309,-1.10491153819522,0.269197922310951,0.4978297716155,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,-0.330467341837698,0.20708140364809,-1.59583302032899,0.110526078894082,0.295745457091878,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,-1.33536567491814,0.339024796095055,-3.93884367839492,8.18752510661116e-05,0.00240335219489738,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,-3.30624429864428,1.92033764537596,-1.72169946603165,0.085123974121551,0.25428689785621,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,0.0678104590812319,1.05230859087947,0.0644397087213355,0.948620112725545,0.976579744222141,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,-0.999277072875926,0.796388630449048,-1.25476059635919,0.209565680766645,0.429278752391464,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,-2.42177315443455,0.741657945127526,-3.26535051683177,0.00109328694207974,0.0155721143572739,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,-0.111413971345833,0.442440770631062,-0.251816692179886,0.80118275450738,0.900324845251148,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,0.145540638488383,0.799301919117363,0.182084685407859,0.855516267098313,0.930520807283074,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,1.04894389425186,0.776729880896882,1.35046162127902,0.176867956295698,0.388533349566199,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,0.0774935720834103,0.396023191468099,0.19567937876601,0.844861125735093,0.924987803790663,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,0.522898877525565,0.258064677372358,2.02623188438564,0.0427410277048407,0.168856809569414,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,0.808501262555077,0.426652513143654,1.89498769525085,0.0580940318549587,0.201979811620277,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,0.0177760327577047,0.322986680764264,0.0550364266280033,0.956109443505786,0.980732141523781,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,1.50585434080659,0.422306204201429,3.56578787104047,0.00036276471743003,0.00714101297808073,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,-2.28183893123573,0.924790273734298,-2.46741233774192,0.0136093539970975,0.0832076392048755,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,0.580123267254861,0.284068734810233,2.04219330100654,0.0411323607297295,0.164674117856373,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,0.371431465417272,0.498661262136579,0.744857268089816,0.456358010204314,0.668513691257465,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,-0.605051539542005,0.577277856085965,-1.04811146515189,0.294587254555293,0.523531321794155,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,-0.15337302483797,0.304021018709019,-0.504481648963766,0.613922954591984,0.780383690155474,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,0.469526216857554,0.480574539184625,0.977010179636616,0.328564112758252,0.55674520050144,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,-0.781897774809054,0.767480116588895,-1.01878570911288,0.30830471173252,0.536843510573999,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,-0.52012608848538,0.266035992619984,-1.9550966895985,0.0505716589319734,0.186774931657489,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,-0.512883789754157,0.618373706243448,-0.829407499988752,0.406873858988213,0.628950280495207,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,-2.60384201126665,1.11699839495539,-2.33110631405218,0.0197477544429709,0.104764351523234,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,-0.0310020890007099,1.47261645469001,-0.0210523852982724,0.983203867494113,0.992898145378071,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,0.602311769599251,0.736685893580919,0.817596447614198,0.413587656648997,0.633662249338954,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,-0.0846108739974423,0.205026575260529,-0.412682472454736,0.679839268179806,0.822740805894217,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,-2.80408551611281,0.817551105960198,-3.42985960837208,0.000603893619898662,0.010224778056743,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,-2.87239409410382,0.668696934346772,-4.29550958972134,1.7429250224089e-05,0.000717284732787133,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,-1.0549858604871,1.47401056547641,-0.715724761542755,0.474161318074496,0.682988841578808,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
