"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.996",446.961330876146,-0.0373808541047097,0.315615783558285,-0.118437847699739,0.905720738678073,0.968856734008742,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,-0.307768848072112,0.621933463216584,-0.494858158106429,0.620700247997755,0.834112694091176,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,1.51139053654011,1.1423232846439,1.32308476668342,0.185807189991962,0.457319917863547,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,0.702315358981659,1.4938039891453,0.470152285095648,0.638246221273431,0.844713946150755,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,0.890520135867073,0.319185305032822,2.78997849157091,0.00527115431533607,0.0532143869353758,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,-4.975436402527,1.26285845950914,-3.93982109797238,8.15423948255517e-05,0.00281331583970283,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,1.02454383075598,0.937142698509471,1.09326341909884,0.274278159220977,0.560651380510496,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,0.547405801584962,0.303342377481528,1.80458070557021,0.0711403195820326,0.267039303247677,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,0.408393404061388,1.03386767445224,0.3950151592444,0.692831700398667,0.875791708842689,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,0.590845660412757,0.680392144629721,0.868389891147705,0.385180926952865,0.662532585196724,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,0.245872671278588,0.238382718841659,1.03141986329095,0.302343970029695,0.589552347306299,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,0.350101253185799,0.498605988232529,0.702160145382222,0.482579297129377,0.739441270663273,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,1.33916342879296,0.609806028602602,2.1960481956233,0.0280884939306273,0.153828761104386,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,0.0307609166198838,0.940972930128415,0.0326905436224248,0.973921364958413,0.991602567176186,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,-0.695025511009518,1.24859621962207,-0.556645535271515,0.577769635938055,0.806969149107641,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,3.92542957295166,2.87425975050128,1.36571845055655,0.172027350930381,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,-0.216138024880378,0.327054824503456,-0.660861753709105,0.508700975499847,0.761236070507513,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,1.0100834112029,0.648182722075037,1.55833128036691,0.11915473752511,0.357674176870529,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,1.67529185000223,0.358970305087401,4.66693714287686,3.05722805759429e-06,0.000214762391592242,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,-1.29930653234247,0.705795559314096,-1.84091060817266,0.0656346595871305,0.254979800699377,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,0.577943850391734,0.215371853799935,2.68346973011897,0.00728625708037788,0.0651983660481876,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,-0.718059793871717,1.06839622159009,-0.672091289131512,0.501525581674097,0.755058619869045,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,-0.121349079132092,1.29517926433235,-0.0936928828880271,0.925353124040643,0.976306751308424,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,-3.15371761619322,0.746897793201076,-4.22242192292058,2.41691133980457e-05,0.00106250541093086,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,2.39163595667581,8.39326781076153,0.284946937307225,0.775684795135235,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,0.133044169562845,0.581477960912127,0.228803460330891,0.819021677175252,0.934791793605886,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,-0.0760761208765427,0.448794744629755,-0.169512058211162,0.865393888529413,0.953672356688387,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,-0.896641800517047,0.861356476568819,-1.040964832689,0.297891870064392,0.585304268344513,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,0.99036769255666,0.333867382889024,2.96635054310129,0.00301356791073012,0.0364086023824735,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,-0.0141136235171609,0.212142673096599,-0.0665289227817655,0.94695673166221,0.982699437503649,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,-0.681078150788952,0.1707408043129,-3.98895948469826,6.63637540303357e-05,0.00234910451928679,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,0.562650711377458,0.231335258919694,2.4321874408811,0.0150079383862386,0.101855321174768,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,0.159094103095603,0.620314751432937,0.256473189986362,0.79758547956409,0.924808128123762,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,-0.176433064886359,0.42646643462837,-0.413709146981534,0.679087127436121,0.868667885727431,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,-0.237895660727397,0.195053207720662,-1.21964495486836,0.222599496797847,0.507373464184822,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,0.723595428590116,0.449043453217987,1.61141516128251,0.107089264884627,0.336957841255418,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,-2.77527549095582,0.763683144049941,-3.6340667102302,0.000278988676323945,0.00683937587844053,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,0.66615386571863,0.414455913326375,1.60729728856359,0.107989168820812,0.338627793992183,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,0.592079917682607,0.353215493329151,1.67625692775279,0.0936878777607745,0.311120899178774,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,-0.0705228249015617,0.381357900278473,-0.184925564279814,0.853287419403278,0.947919876571882,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,-0.0275713223655684,0.542079616709771,-0.0508621271039787,0.959435384620066,0.986210998763182,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,0.447222715025131,0.176590212342869,2.53254531546064,0.0113237732013734,0.0859723572079762,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,-0.863601870206198,0.324147487912071,-2.66422509015545,0.00771659097660975,0.0674225447866279,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,0.258333337405378,0.197750997093179,1.30635668695847,0.191431287961742,0.46552919206685,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,0.453583787816237,1.30464083611176,0.34766946983513,0.728088427477974,0.893104328503134,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,0.158340582740634,1.5106007798129,0.104819608765359,0.91651895021758,0.973789491491679,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,0.461128947459557,0.211219388421096,2.183175280009,0.0290229044624543,0.157422597488083,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,1.37809455965289,0.341880218828126,4.03092803782749,5.5557053140076e-05,0.00203529978546494,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,0.106602450714363,1.60944049079094,0.0662357206273436,0.947190158256286,0.982816162381351,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,3.01583175484295,0.947783761955938,3.18198293313148,0.00146270437595432,0.0223186095164522,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,-0.0794144508262219,0.796041778245608,-0.0997616620087993,0.920533545444593,0.974986529462884,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,-0.940683366850831,0.663476227702206,-1.41781020566278,0.156246183758661,0.416778820172838,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,-0.662067411127931,0.46449389432854,-1.42535223651325,0.154055407422965,0.41409607344382,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,-0.884966536871876,0.715326865429427,-1.23714986762116,0.216031449222511,0.498742434356154,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,-1.92177066597717,0.72552992637641,-2.64878207791548,0.00807824032294583,0.0695014262128193,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,-0.0365399552701931,0.400212754593367,-0.0913013262341406,0.927253164209492,0.976306751308424,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,0.00942425048109345,0.179782706887673,0.0524202279754395,0.95819385668048,0.985603885488836,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,0.471864210728817,0.437942768015741,1.07745633719851,0.281276447090644,0.569062618100306,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,-0.632196449466332,0.32736306482389,-1.93117830750525,0.0534610056577355,0.226466487143302,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,0.180113229586958,0.35535398411511,0.506855804742052,0.612255997348913,0.829330859827331,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,-0.437752622780933,0.870581554402499,-0.502827817298947,0.615085334251033,0.83100851939854,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,0.30743965410748,0.29008585126737,1.05982298951945,0.289225135900647,0.575662356076241,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,-1.18284291727763,0.504405619269212,-2.3450232751002,0.0190258918583293,0.119321147834934,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,-0.732553583479842,0.535979935254634,-1.36675561022974,0.171701920714855,0.438589785891526,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,0.499481549570572,0.250664283381833,1.99263151028868,0.0463018121256872,0.20912249646388,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,0.18882067371988,0.45076953924264,0.418885166990491,0.675300057993088,0.866408321439447,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,0.388352991670213,0.76274247934983,0.509153485198896,0.610644644279981,0.828984859388117,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,0.607396238047194,0.223661091141532,2.71569916317199,0.00661359839476877,0.0609195873786567,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,0.218957950430135,0.610638840661482,0.358571934587301,0.719915345369146,0.889014368407284,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,-0.596146136283088,1.00732078318996,-0.591813597248761,0.553975416979556,0.79227379395502,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,3.3190024537019,1.39759589340861,2.37479407985892,0.0175587428121486,0.112660332883221,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,-2.1049139057856,0.743077494727147,-2.83269769401172,0.004615701477805,0.0486863620274973,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,0.671186753282584,0.18743050601732,3.58098992284939,0.000342294857600571,0.00782683610634325,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,-0.122182528829091,0.717280040872098,-0.170341459216593,0.864741607935633,0.953223217095106,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,1.65063470719852,0.510696032997351,3.23212752899353,0.00122872205972293,0.0196307435286098,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,1.31202312258902,1.27324234989102,1.03045828054754,0.302794926845437,0.590088554704649,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
"KH2013:KH.C1.769",3.70697521376357,-5.22181640167226,2.54803670007101,-2.04934897583176,0.0404280027856723,NA,2,4,7,12,6,6,0,1,0,0,6,8,4,0,21,9
