"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.516",76.0739827179298,-0.222979961613161,0.38237232928531,-0.583148791205502,0.559793140636232,0.917323223193465,72,74,67,71,87,32,62,50,58,31,252,62,287,129,163,79
"KH2013:KH.C1.897",133.798978130198,0.343651176676903,0.491821223412545,0.698731897522536,0.484719595802145,0.886182945011083,134,195,119,85,178,108,104,68,68,95,84,120,271,183,363,200
"KH2013:KH.C1.821",173.121423963017,0.256458861312782,0.311394832839704,0.823580979087083,0.410177687329393,0.848979069937923,225,202,128,233,258,224,237,168,101,143,277,134,440,391,442,226
"KH2013:KH.C1.329",12310.1808544586,-0.461616026357706,0.18163785959616,-2.54140864346248,0.0110406795013173,0.165272100199797,13825,15657,14103,16126,18811,13499,18583,13907,6674,9182,15643,12714,36521,19969,27017,18602
"KH2013:KH.C1.301",306.329391770314,0.149381780750142,0.418105120505279,0.357282830139976,0.720880082451648,0.957655789625936,298,348,318,341,413,450,240,246,163,252,312,106,569,572,561,311
"KH2013:KH.C1.1197",165.121473746535,0.364237663488746,0.41149561786372,0.885155631497818,0.376072698408746,0.830543243467961,128,135,99,184,181,204,143,104,129,172,148,78,525,230,179,190
"KH2013:KH.C1.593",68.4710681969186,-0.00240787977775924,0.64743186714366,-0.00371912459048753,0.997032574750398,0.99959491856719,67,76,112,60,22,130,53,35,48,32,249,62,30,81,57,75
"KH2013:KH.C1.1300",670.926131160087,0.560354053922613,0.37947598621386,1.47665221062715,0.139768888579655,0.602788236144657,445,635,431,607,835,883,765,530,347,394,602,351,804,519,924,745
"KH2013:KH.C1.582",31.9657894552891,-1.32303075531243,0.88356465800017,-1.49737853742015,0.134294789650476,0.594290733328401,15,20,38,6,32,15,60,12,8,7,38,110,83,26,52,8
"KH2013:KH.C1.78",195.177612937017,-0.145666515339259,0.341302138179297,-0.426796374954837,0.669527647070951,0.945124065382292,187,240,119,240,247,241,216,179,86,122,119,107,361,266,351,227
"KH2013:KH.C1.1225",17.669103035408,1.54264136103251,0.913929662857635,1.68792131793714,0.091426333827106,0.51041174997583,23,13,8,6,7,51,29,12,3,2,6,27,63,31,15,25
"KH2013:KH.C1.671",37.7438569561875,-0.640509370944979,0.439555678654982,-1.45717460164525,0.145068189617558,0.610538327621589,53,40,57,61,57,26,37,27,21,44,45,23,279,140,115,65
"KH2013:KH.C1.287",7505.20198627257,-0.271450324243861,0.177766943203569,-1.52700113616181,0.126760728850033,0.58274504581031,9859,9531,7526,9519,5383,5492,11001,8148,3445,4202,5119,5814,26596,12865,18041,13668
"KH2013:KH.C1.869",41.1189343718194,0.0142877452839463,0.843387658672687,0.0169408991666207,0.986483764625149,0.998597263361978,24,25,61,57,60,32,13,38,37,8,164,39,68,12,34,42
"KH2013:KH.C1.1216",696.909481687381,-0.579311768169166,0.316880700588621,-1.82816992986025,0.0675240524458442,0.44189178731997,770,863,593,905,967,516,1005,840,526,556,2220,658,2054,1006,1520,979
"KH2013:KH.C1.1220",27.7634618045383,-1.15567516115835,1.08184857771305,-1.06824114295308,0.285411750254303,0.776552671379216,8,12,17,4,21,13,5,13,10,6,108,56,33,85,8,22
"KH2013:KH.C1.791",242.004929344913,-0.38367365184708,0.447965014281931,-0.85648128674087,0.391731619386623,0.836960416009408,188,194,167,69,753,533,143,178,185,422,605,216,554,256,274,203
"KH2013:KH.C1.1166",15.5394081140114,1.56775214715402,0.844635147857554,1.85612942005868,0.0634351132298403,0.429501801581715,7,20,11,10,29,16,5,11,10,6,46,7,19,5,9,3
"KH2013:KH.C1.1253",7.9316383217624,0.481420640340825,1.1906022294757,0.404350528180035,0.685954974124808,NA,6,0,0,11,21,15,3,2,3,16,26,9,5,8,2,1
"KH2013:KH.C1.139",260.729488924044,-0.00536953952020275,0.326052717237788,-0.0164683170429976,0.986860777996475,0.998597263361978,320,321,173,260,468,423,233,173,148,178,213,184,868,369,414,290
"KH2013:KH.C1.631",2209.54162956342,0.318332562112387,0.242950532081375,1.31027727902141,0.190102050928997,0.676177846219287,1462,1374,1222,1224,2928,4841,1912,1538,2112,2564,1113,1549,3654,1754,1933,1685
"KH2013:KH.C1.130",743.426273386777,-0.146468927028608,0.331379335550528,-0.441997769068116,0.658490820299869,0.943452350163287,850,862,674,796,590,449,904,600,458,583,448,563,1986,1107,1264,1196
"KH2013:KH.C1.608",413.799053569684,-0.758354029512565,0.477643375761462,-1.5876992501018,0.112354362706124,0.551873398513903,231,197,407,457,587,1357,596,309,131,104,1377,496,345,497,720,493
"KH2013:KH.C1.1246",1.59659395854191,-1.81477966092108,3.12422840267948,-0.580872915489994,0.561326107671378,NA,1,1,0,0,1,0,1,0,0,0,1,1,2,3,1,0
"KH2013:KH.C1.1202",1550.34356669858,0.149982846412145,0.19420172726984,0.772304389464808,0.439934166254181,0.860367427802743,1737,1747,1546,1826,1719,2345,1737,1181,993,1534,1486,1153,2620,1689,2307,2240
"KH2013:KH.C1.318",3.25654552232098,-2.81483995893133,2.45948798647571,-1.14448209318754,0.252423759975899,NA,2,0,8,0,1,5,3,1,1,2,0,0,2,4,7,1
"KH2013:KH.C1.1156",1313.39057176735,0.274601392386576,0.677545233930396,0.405288648838441,0.685265349283483,0.948225789853901,406,482,405,528,914,4156,423,331,3862,2096,1544,420,1114,292,662,629
"KH2013:KH.C1.568",103.944713662893,-0.202588843464953,0.575621907043676,-0.351947764645415,0.724877436950534,0.957655789625936,74,85,129,212,139,154,75,61,23,27,174,68,257,101,176,145
"KH2013:KH.C1.523",141.68899013468,0.325348499893993,0.52640003772158,0.618063215386915,0.536533668891063,0.908221307491244,119,150,104,107,437,308,115,159,71,63,308,206,441,238,293,250
"KH2013:KH.C1.996",446.961330876146,-0.156904289558446,0.319021548372908,-0.491829753691242,0.622839700837523,0.934277881136466,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,0.982905435912952,0.63083770698988,1.55809556883181,0.119210594972385,0.564349040712568,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,-2.97508484445211,1.21669225519357,-2.4452237874883,0.0144762286293387,0.195982055320568,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,-1.7724427347398,1.47739724209445,-1.19970627008013,0.230253437057489,NA,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,1.7572816248115,0.319551698745933,5.49920914740207,3.81498417816407e-08,7.67717070293932e-06,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,1.92970857524158,0.768452255737366,2.51116261398691,0.0120334251044372,0.173600068365715,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,0.363054779849173,0.827976993129565,0.438484140092962,0.661035364615246,0.943452350163287,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,1.05246127068941,0.303304251417415,3.46998522365248,0.000520486998067582,0.019920494089579,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,0.286643263013495,1.09766190679005,0.261139847561751,0.793984663564015,0.973249799903496,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,0.756260532574498,0.628462243112495,1.20335078338052,0.228840604883382,0.717545173556554,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,-0.0143866057488042,0.240135568340186,-0.0599103491758603,0.952227037252169,0.994364890311634,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,0.206129676843175,0.502246496273547,0.410415360530274,0.681501280244621,0.947371766183218,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,-0.24159177946693,0.620353991090086,-0.389441807317795,0.696949350412986,0.951146379399121,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,1.45884065783056,1.04435698218894,1.39687930727755,0.162449868162734,NA,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,0.740206073639497,1.31972722478015,0.560878081273806,0.574880653164878,NA,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,0.8520123998219,2.47523697350426,0.344214476812571,0.730684995866651,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,-0.51371324665262,0.326883096470518,-1.57155035607341,0.116054867351673,0.557410776725894,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,1.37044891311798,0.646157843237592,2.1209197217994,0.0339285586972866,0.317919507035423,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,1.11927307761658,0.359110494432531,3.1167930065237,0.00182829894347365,0.0495616318608174,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,0.61397261200947,0.710977378850282,0.863561387849388,0.387828883011665,0.834939678694015,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,0.152780497666689,0.216913586787108,0.704338072730489,0.481222261604306,0.884587693455323,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,-1.16263733700225,1.06029787560992,-1.09651953827924,0.272851477731196,0.764503501792668,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,-0.953346498748336,1.52065319518366,-0.626932230023162,0.53070365937167,NA,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,0.72233214622802,0.703516240590173,1.02674551709291,0.304540310190256,0.786097283042766,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,1.99911622198349,8.40486699037957,0.237852213993598,0.811995719617844,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,-0.0293042875657796,0.584034118947588,-0.0501756431945877,0.959982421014712,0.995008731143287,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,-0.00712068775042827,0.448294839896899,-0.0158839386865705,0.987326983458794,0.998597263361978,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,-1.20754638456982,0.863574236793773,-1.39831219265309,0.162019338069581,0.637905338271707,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,0.253508834071016,0.340991491782053,0.74344621546466,0.457211572860527,0.869710722597885,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,-0.146568769291616,0.212261336298836,-0.690510913797634,0.489872949045099,0.886670961112594,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,-0.686295527893061,0.171782545928449,-3.99514120706371,6.4655705242781e-05,0.00408328291674223,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,0.0441017427260291,0.234829832283856,0.187802981832053,0.851031098197706,0.979956581094534,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,-0.380714165126515,0.633652869152216,-0.600824495020254,0.547956887402609,0.914001837691415,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,-0.319456223779171,0.435405465165695,-0.733698240690665,0.463132670996968,0.87323414918445,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,-0.338050522881603,0.195309821844282,-1.73084241073717,0.0834798753433769,0.494065408740505,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,0.363829452407864,0.462563732200733,0.786549889410651,0.431545403362254,0.859033228265977,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,0.872256652720913,0.748214616800522,1.16578403192765,0.243701774873202,0.735660707344493,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,0.0729072141050468,0.426810519873063,0.170818690520398,0.864366332164961,0.981055832082335,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,-0.0556268645267429,0.358426960682906,-0.155197210669526,0.876665847209747,0.983682271651559,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,-0.820677862205172,0.386983035560454,-2.12070759385257,0.033946417079392,0.317919507035423,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,-0.383810747202051,0.542878363990822,-0.706992160049576,0.479571349859245,0.883861182793196,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,0.319919602978539,0.179024851459462,1.78701225204469,0.0739355083538233,0.464955662439059,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,-0.00017551464952279,0.327618903156386,-0.000535728090875786,0.999572550847948,0.999924069169248,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,0.228134520504388,0.198649013031521,1.14843017351507,0.250791023402561,0.74465363360708,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,2.5114387906655,1.3568291495352,1.85096170105561,0.0641750631115706,NA,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,-1.65858136450207,1.82554266066559,-0.908541553281126,0.363592170058881,NA,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,0.450529477803056,0.211718893282378,2.12796066906587,0.0333403446972214,0.31592171794901,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,2.07758383770022,0.34143432317516,6.0848710767558,1.16585084354553e-09,3.54926847831182e-07,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,0.872186266290314,1.62426319334685,0.536973484262206,0.591285929956761,NA,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,-0.537032508468618,0.946327087283654,-0.567491426257406,0.570380350012514,0.919963947801084,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,-0.307811722374423,0.792423059998924,-0.388443670953798,0.69768773166231,0.951385124436938,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,-0.142435478198498,0.686911589284282,-0.207356347484117,0.835731571325399,0.978775303950369,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,-0.127853165757075,0.46713401192196,-0.273696974517099,0.784317502997013,0.97093125983563,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,-1.0689682413513,0.748466252377793,-1.42821167681951,0.153230940674527,0.623692478103759,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,-0.0144238084047389,0.748758148004533,-0.0192636413282164,0.984630788559925,0.998050800553781,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,-0.173045743902424,0.403973261299176,-0.42835940018879,0.668389478635204,0.944692147336721,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,-0.222254465979417,0.18000767588381,-1.23469438116003,0.216944267847766,0.702813566772308,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,0.129613472486832,0.448485478059626,0.289002607280854,0.772579382333374,0.969497192160674,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,-0.299551217291206,0.327842480868356,-0.913704705069902,0.360872031049939,0.820339579677565,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,0.0248898175743659,0.358298245919074,0.0694667580928867,0.944618091910479,0.993155769173615,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,-0.482202562806715,0.898247876790162,-0.536825719566228,0.591388004072258,0.925406203011773,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,-0.59765298172435,0.293449469241642,-2.0366470018462,0.0416854290761461,0.354642145317098,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,0.303086850205766,0.50588851453186,0.599117871822484,0.549094284653888,0.914001837691415,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,-0.138495806893813,0.546954936897349,-0.253212463314515,0.80010403595337,0.974249316231551,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,-0.0935121541865423,0.252802953691258,-0.369901351313902,0.711455994544654,0.955958510134789,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,-0.395585220224131,0.453714844519235,-0.871880708781527,0.383273458793445,0.833749684180025,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,0.225108710952277,0.790012468531627,0.284943238137343,0.775687629223353,0.969497192160674,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,0.668188103925369,0.223879698554962,2.98458550836994,0.00283962821505169,0.0685262312953428,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,0.303912099056416,0.61018952591664,0.498061808910719,0.618440477850528,0.933856901468441,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,-0.273085530142923,1.05607793279387,-0.258584638181455,0.795955737167275,0.973904058305852,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,0.734891830842808,1.43818325079617,0.510986225459083,0.609360702101465,0.930724377015767,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,-0.408789151716632,0.74143228586878,-0.551350621638536,0.581393343065218,0.922349280320906,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,0.0491793308900052,0.187953410968267,0.261657027859465,0.79358587330287,0.973249799903496,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,-0.141481538817277,0.736354872507755,-0.192137709818423,0.84763433700726,0.979956581094534,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,-0.762646968819681,0.518552776246272,-1.47072198579356,0.141366317895431,0.604652885264892,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,0.692860733281122,1.23591884495623,0.560603745228644,0.575067697795803,NA,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
"KH2013:KH.C1.769",3.70697521376357,-2.54044323011624,2.37058636668159,-1.07165183509953,0.283876441937015,NA,2,4,7,12,6,6,0,1,0,0,6,8,4,0,21,9
"KH2013:KH.C1.879",6.31676743636713,-1.74512405559923,1.99345195040712,-0.875428201438627,0.38134096067097,NA,1,3,7,3,10,6,5,1,9,9,0,1,9,1,18,7
