"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","foxfdnnk418hpf1","foxfdnnk418hpf2","foxfdnnk420hpf1","foxfdnnk420hpf2","foxfnk412hpf1","foxfnk412hpf2","foxfnk415hpf1","foxfnk415hpf2","handrnoggin12hpf1","handrnoggin12hpf2","handrnoggin15hpf1","handrnoggin15hpf2","handrnoggin18hpf1","handrnoggin18hpf2","handrnoggin20hpf1","handrnoggin20hpf2"
"KH2013:KH.C1.841",29.9990813977889,-0.721199257150638,0.717702540792545,-1.00487209694734,0.314958441922277,0.661366495162766,27,18,29,20,91,63,59,36,14,4,19,24,38,66,50,14
"KH2013:KH.C1.1238",574.212159458034,0.520805191452649,0.364878228470474,1.42733972820412,0.153481994521721,0.477050881227512,713,711,558,622,889,702,805,601,446,600,449,637,1951,848,874,731
"KH2013:KH.C1.443",10.8078677456409,-1.0876274395403,1.37166612515981,-0.792924327276494,0.427821912733682,NA,2,7,0,7,2,4,7,10,6,2,16,12,32,4,9,11
"KH2013:KH.C1.914",116.384336691763,-0.00925591671216791,0.426609801141786,-0.021696446465588,0.982690098416505,0.996608755935491,128,199,90,114,171,192,92,89,55,149,173,86,432,215,233,158
"KH2013:KH.C1.150",577.214478900475,0.0969308844303227,0.274171777449698,0.353540708427243,0.723683115684118,0.907680978592863,922,750,451,705,1044,619,731,576,298,445,758,431,1470,831,1244,844
"KH2013:KH.C1.771",23.0699468403475,-0.524549184803455,1.21953021437645,-0.430123976117852,0.667105459994567,0.88809325236485,11,8,18,6,23,14,12,25,8,5,26,36,84,36,34,34
"KH2013:KH.C1.110",271.857253180905,0.427629131193393,0.305341268333669,1.40049569298995,0.16136493225714,0.489720363217083,247,251,273,405,387,221,146,209,163,171,796,187,566,388,633,546
"KH2013:KH.C1.831",347.805720676782,-1.31509990247008,0.440503548266983,-2.98544678616985,0.0028316440094333,0.0394521953564606,302,307,197,230,398,612,370,218,101,244,723,269,1290,705,952,370
"KH2013:KH.C1.997",1309.07771136847,0.346456680751569,0.20596691073232,1.68209873867474,0.0925496949384019,0.364761664437596,1216,1228,1093,1327,1903,1841,1645,1288,1041,1190,1486,1336,3148,1498,1983,1737
"KH2013:KH.C1.781",5.06721276758372,0.202542532992347,1.8906598164931,0.10712796200854,0.914687464335515,NA,4,16,4,5,0,2,11,0,0,1,5,7,18,13,3,19
"KH2013:KH.C1.15",41.7113326960679,-0.274890227982847,1.03961194157719,-0.2644161893387,0.791459238033286,0.932360226056337,8,22,97,4,11,6,14,16,83,5,403,72,77,50,43,30
"KH2013:KH.C1.344",92.0899061917587,1.81308077846193,0.766796062961095,2.36448889873072,0.0180549684532219,0.139258254230762,49,118,173,100,86,72,43,27,52,115,51,103,255,204,283,354
"KH2013:KH.C1.269",397.259593059735,0.796155442812757,0.294061229631482,2.70744784618666,0.00678027231566353,0.0730814433245258,511,420,378,458,675,678,404,253,230,293,186,247,706,465,715,454
"KH2013:KH.C1.1208",76.9700718061155,-0.693217868011906,0.921279699931734,-0.752451039638963,0.451779862666631,0.766853430575319,81,70,40,73,88,80,54,43,31,42,316,50,360,92,50,89
"KH2013:KH.C1.208",88.9941541196302,-1.04045604503553,0.864771750136818,-1.20315683863507,0.22891563368658,0.575170400786289,52,65,27,15,28,100,37,24,18,15,486,244,96,29,86,77
"KH2013:KH.C1.1011",643.409662434636,0.381927412446255,0.277135678744022,1.37812429701275,0.168164915108684,0.50136352356649,733,897,733,871,901,605,538,343,250,279,777,480,2370,1135,1489,938
"KH2013:KH.C1.230",201.741455045667,0.013265126804865,0.440541445541172,0.0301109621787567,0.975978558141779,0.99514621067584,321,294,217,210,159,148,238,142,66,50,168,75,839,380,611,426
"KH2013:KH.C1.516",76.0739827179298,-0.116552393664184,0.485638471001059,-0.239998271603012,0.810331596515466,0.939490181898838,72,74,67,71,87,32,62,50,58,31,252,62,287,129,163,79
"KH2013:KH.C1.897",133.798978130198,-0.275582815733977,0.479783605415557,-0.574389813706297,0.565704044413169,0.83699591866298,134,195,119,85,178,108,104,68,68,95,84,120,271,183,363,200
"KH2013:KH.C1.821",173.121423963017,0.120974126025964,0.312862302801019,0.38666891134821,0.69900133444319,0.897194751329785,225,202,128,233,258,224,237,168,101,143,277,134,440,391,442,226
"KH2013:KH.C1.329",12310.1808544586,0.758954162469668,0.211305959722634,3.59173098319561,0.000328488846139019,0.00773017044836902,13825,15657,14103,16126,18811,13499,18583,13907,6674,9182,15643,12714,36521,19969,27017,18602
"KH2013:KH.C1.301",306.329391770314,0.102898101490332,0.432683987718767,0.237813518436031,0.812025733235876,0.939923822604074,298,348,318,341,413,450,240,246,163,252,312,106,569,572,561,311
"KH2013:KH.C1.1197",165.121473746535,-0.0923494925102456,0.438895739693538,-0.210413280782195,0.833345128104355,0.948532234879298,128,135,99,184,181,204,143,104,129,172,148,78,525,230,179,190
"KH2013:KH.C1.593",68.4710681969186,0.0902760081582981,0.632016822684073,0.142837982974742,0.886418138561696,0.968751105179094,67,76,112,60,22,130,53,35,48,32,249,62,30,81,57,75
"KH2013:KH.C1.1300",670.926131160087,0.00195477749564052,0.398885930459384,0.00490059274186298,0.99608990836316,0.999520329545447,445,635,431,607,835,883,765,530,347,394,602,351,804,519,924,745
"KH2013:KH.C1.582",31.9657894552891,0.730425209198842,1.01289512135028,0.721126199349365,0.470831872978454,0.779601948429461,15,20,38,6,32,15,60,12,8,7,38,110,83,26,52,8
"KH2013:KH.C1.78",195.177612937017,0.148975061856147,0.348254899985087,0.427775924653254,0.668814266625335,0.888853047526279,187,240,119,240,247,241,216,179,86,122,119,107,361,266,351,227
"KH2013:KH.C1.1225",17.669103035408,0.14375836189637,0.987827184745822,0.145529870119296,0.884292533838013,0.967889861672955,23,13,8,6,7,51,29,12,3,2,6,27,63,31,15,25
"KH2013:KH.C1.671",37.7438569561875,1.12229580497737,0.508487126643419,2.20712727259345,0.0273051689169041,0.181793700816513,53,40,57,61,57,26,37,27,21,44,45,23,279,140,115,65
"KH2013:KH.C1.287",7505.20198627257,0.647146763735294,0.205929154314553,3.14256990900273,0.00167471715934624,0.0267943872958857,9859,9531,7526,9519,5383,5492,11001,8148,3445,4202,5119,5814,26596,12865,18041,13668
"KH2013:KH.C1.869",41.1189343718194,0.0360291429486903,0.885349807246157,0.0406948108575948,0.967539198506222,0.993391359051058,24,25,61,57,60,32,13,38,37,8,164,39,68,12,34,42
"KH2013:KH.C1.1216",696.909481687381,1.01183893557585,0.302106644539435,3.34927732926368,0.000810226521853224,0.0155311302483719,770,863,593,905,967,516,1005,840,526,556,2220,658,2054,1006,1520,979
"KH2013:KH.C1.1220",27.7634618045383,0.447895655151584,1.3035680739142,0.343592071725642,0.731153087955692,0.909659408161508,8,12,17,4,21,13,5,13,10,6,108,56,33,85,8,22
"KH2013:KH.C1.791",242.004929344913,-0.613806600080743,0.48112232640391,-1.27578074513516,0.202033035946127,0.546017387998192,188,194,167,69,753,533,143,178,185,422,605,216,554,256,274,203
"KH2013:KH.C1.1166",15.5394081140114,-1.36683283981109,0.92349871062294,-1.48005928334117,0.138857426379416,NA,7,20,11,10,29,16,5,11,10,6,46,7,19,5,9,3
"KH2013:KH.C1.1253",7.9316383217624,-1.28114686376371,1.54060124182292,-0.831588881654925,0.40564103997065,NA,6,0,0,11,21,15,3,2,3,16,26,9,5,8,2,1
"KH2013:KH.C1.139",260.729488924044,-0.25831675251065,0.367712364635863,-0.702496781054549,0.482369408455791,0.787265256110683,320,321,173,260,468,423,233,173,148,178,213,184,868,369,414,290
"KH2013:KH.C1.631",2209.54162956342,-0.0618603182923006,0.246861587082127,-0.25058705578086,0.802133390466902,0.935947417431564,1462,1374,1222,1224,2928,4841,1912,1538,2112,2564,1113,1549,3654,1754,1933,1685
"KH2013:KH.C1.130",743.426273386777,-0.0396373692972585,0.349063328103618,-0.113553519106689,0.909591735307605,0.976056491026721,850,862,674,796,590,449,904,600,458,583,448,563,1986,1107,1264,1196
"KH2013:KH.C1.608",413.799053569684,0.72079427148538,0.586140097210842,1.22973035783645,0.218798094722876,0.564700031364569,231,197,407,457,587,1357,596,309,131,104,1377,496,345,497,720,493
"KH2013:KH.C1.1246",1.59659395854191,3.71245448274026,2.7545274265876,1.34776457366387,0.177734115559353,NA,1,1,0,0,1,0,1,0,0,0,1,1,2,3,1,0
"KH2013:KH.C1.1202",1550.34356669858,0.0788993123249099,0.209843691455227,0.375990871003831,0.70692368280915,0.899819251959228,1737,1747,1546,1826,1719,2345,1737,1181,993,1534,1486,1153,2620,1689,2307,2240
"KH2013:KH.C1.318",3.25654552232098,4.43327037329698,2.35748292447282,1.88051006744337,0.0600385956158734,NA,2,0,8,0,1,5,3,1,1,2,0,0,2,4,7,1
"KH2013:KH.C1.1156",1313.39057176735,0.305389553742003,0.645733552737669,0.472934312375848,0.636260044136018,0.87579980690835,406,482,405,528,914,4156,423,331,3862,2096,1544,420,1114,292,662,629
"KH2013:KH.C1.568",103.944713662893,0.396554458677258,0.629006460139508,0.630445764562267,0.528402976612652,0.817930532016955,74,85,129,212,139,154,75,61,23,27,174,68,257,101,176,145
"KH2013:KH.C1.523",141.68899013468,-0.276159514763745,0.546433438719201,-0.505385459958384,0.61328812923254,0.863769495281052,119,150,104,107,437,308,115,159,71,63,308,206,441,238,293,250
"KH2013:KH.C1.996",446.961330876146,0.0155165395601856,0.338407409100529,0.0458516543754992,0.963428487835947,0.992782727108384,436,386,354,388,579,570,457,293,206,301,280,326,1053,398,635,457
"KH2013:KH.C1.1100",248.670910673187,0.809005565674456,0.816372573980804,0.990975923810835,0.321697336734353,0.666893530959805,45,77,120,148,181,226,598,160,47,9,290,201,83,90,50,62
"KH2013:KH.C1.1153",18.5845276886486,1.2463629058122,1.35597516565217,0.919163519645105,0.358010049133004,0.698646488958993,2,6,19,0,21,44,29,24,8,6,8,10,15,1,5,0
"KH2013:KH.C1.114",9.63844079999705,1.40392105000899,1.54358329511238,0.909520758908435,0.363075305183407,NA,3,3,6,3,15,26,4,9,5,1,18,6,29,0,1,0
"KH2013:KH.C1.159",3318.7337896822,-1.74353808032974,0.498954285204441,-3.49438441963746,0.00047515629893831,0.0102987229964314,2435,1854,676,990,10837,4153,1807,1919,2142,3483,11954,4636,710,452,679,332
"KH2013:KH.C1.636",36.7673662890855,-1.34038466253575,1.12309694371842,-1.19347191712402,0.232684604120435,0.578732008791847,31,26,8,15,19,0,3,18,6,17,177,59,26,26,15,10
"KH2013:KH.C1.1256",17.9665851463759,-3.29450318200784,1.39345670639909,-2.36426662333941,0.0180658056533603,0.139258254230762,16,17,9,3,40,27,16,26,9,3,97,81,3,12,21,7
"KH2013:KH.C1.1039",1884.28135765471,-0.950411024494023,0.378830862414651,-2.50880041408491,0.0121141910091335,0.10830741583301,2099,2368,1352,1405,1855,1421,2683,2094,857,588,4262,2263,3900,2351,3399,2685
"KH2013:KH.C1.1214",34.2775100183809,2.03038217699758,1.17445454829526,1.72878735915725,0.0838471593674016,0.34838608474087,8,19,2,1,14,19,5,11,8,3,248,104,21,28,19,14
"KH2013:KH.C1.56",27.6886820379504,0.267093917234927,0.705809922976046,0.3784218789511,0.705117217485764,0.899561004604193,17,28,27,19,16,42,32,19,30,19,106,31,82,33,102,47
"KH2013:KH.C1.335",678.999266746134,0.4049782027566,0.229073543076901,1.76789600980086,0.0770782900062704,0.331751837060445,624,734,449,667,1418,1018,893,728,549,927,2336,618,1037,523,839,549
"KH2013:KH.C1.714",186.987014133127,0.0840153788793908,0.481839006228911,0.174364004975299,0.861579400824902,0.959077617801241,182,255,101,179,350,336,216,118,138,198,353,138,432,197,349,221
"KH2013:KH.C1.1066",102.755283689443,-0.0171458588938481,0.608177164221847,-0.0281922109255548,0.977508849537628,0.995287836269527,126,119,95,61,154,133,92,73,53,59,128,155,103,108,189,61
"KH2013:KH.C1.816",10.6633559362608,-0.71851839261858,1.25194177418748,-0.573923170736036,0.566019792673043,NA,6,14,3,6,8,25,6,14,5,16,15,25,9,10,6,12
"KH2013:KH.C1.512",5.11816280372391,-2.01264802312312,1.59472784054608,-1.26206363992111,0.206925887509825,NA,5,15,4,0,9,1,6,2,1,1,10,9,9,10,7,7
"KH2013:KH.C1.375",1.57065108618487,-3.79588433643279,2.74278038896122,-1.38395489179884,0.166372267265916,NA,3,1,0,0,5,0,0,0,0,0,16,2,2,4,1,3
"KH2013:KH.C1.1064",186.019629372837,0.353553925212755,0.381327332181995,0.927166492865021,0.353840096971213,0.694308308808377,213,324,173,198,1434,336,291,206,99,164,136,151,438,407,399,290
"KH2013:KH.C1.1094",57.5963491769321,-1.71361328485839,0.690142820905945,-2.48298356941385,0.0130287096960821,0.113248048694623,56,58,49,39,51,38,32,30,13,17,231,75,67,84,55,40
"KH2013:KH.C1.421",503.117006327226,-1.54848382538879,0.406056872491528,-3.81346537958447,0.000137031728880685,0.00386524584213165,813,565,330,611,184,64,251,196,177,103,688,319,645,314,672,560
"KH2013:KH.C1.331",25.6055899115363,-0.091472715150397,0.701646343770514,-0.13036869066949,0.896274736380571,0.972037249311916,19,41,28,35,35,15,16,27,7,22,34,26,41,36,42,35
"KH2013:KH.C1.1000",652.98870191979,-0.0155900554918086,0.233897131570821,-0.0666534702119172,0.946857577279044,0.988701030820416,630,733,585,701,1207,1538,702,514,540,513,1130,446,1281,481,821,980
"KH2013:KH.C1.666",55.9906829711531,-1.12085124258953,1.0781086011485,-1.03964595161888,0.29850441970241,0.647934790272685,23,84,118,36,287,21,27,22,16,28,1,12,57,83,148,66
"KH2013:KH.C1.588",5.60097920548936,0.827551114692584,1.69946386828265,0.486948343025877,0.62629493876952,NA,14,4,2,2,4,0,3,2,2,0,11,13,7,10,3,3
"KH2013:KH.C1.922",78.5819568452812,-1.09439843149016,1.00287815813699,-1.09125761949307,0.275159540423043,0.624011827866548,13,59,51,30,453,19,18,22,16,5,707,115,2,27,95,62
"KH2013:KH.C1.193",0.0730012001083596,-0.704444611086918,8.40486699037285,-0.0838138916289582,0.933204402961239,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.10",181.852720418911,0.00823037990436205,0.586127959193963,0.0140419506956815,0.988796512514754,0.998629276159789,162,180,125,111,755,473,571,314,319,409,791,192,329,197,117,94
"KH2013:KH.C1.487",409.635081931062,-0.225273879199569,0.458424122246582,-0.491409304762537,0.623136984501132,0.869448060563281,392,458,364,537,591,389,460,377,329,309,600,306,623,418,571,709
"KH2013:KH.C1.927",44.2935330783228,-0.216850732282807,0.877536228719733,-0.247113139248025,0.804820665365887,0.937540362572315,46,30,25,44,74,50,73,25,17,18,184,34,77,75,123,71
"KH2013:KH.C1.376",188.070130923497,-0.559142097507779,0.329330794650284,-1.69781297889719,0.0895430655029556,0.360099394789383,200,189,142,151,186,244,192,140,121,221,379,154,472,238,283,202
"KH2013:KH.C1.912",4654.54155562103,0.356978342826059,0.236733147949286,1.50793560563193,0.13157100872806,0.440460155868151,5012,5892,4026,5558,8305,7588,5627,4411,2610,3012,6139,2724,9153,5031,9239,7021
"KH2013:KH.C1.539",2273.8923514605,0.784478738857159,0.158924569616497,4.93617028978085,7.96715484527923e-07,5.06833619772763e-05,2807,2964,2148,2238,3010,1850,2655,2409,1235,1575,3848,1592,7880,4049,5601,3553
"KH2013:KH.C1.584",797.015484065066,0.0278485440414983,0.308096463432605,0.0903890415723323,0.927978064604915,0.982878481421923,588,639,407,457,1830,1639,636,602,397,372,1092,696,2482,1462,1402,529
"KH2013:KH.C1.352",50.8744560838589,0.107906958904569,0.676133038438741,0.159594270313631,0.873200692756171,0.963424544282763,65,60,59,59,81,110,39,40,33,38,66,20,343,153,173,97
"KH2013:KH.C1.245",96.0982445869766,0.00182742163500106,0.4164483317436,0.00438811131107177,0.996498804970037,0.999520329545447,108,126,71,102,166,118,100,77,64,85,109,101,272,224,224,131
"KH2013:KH.C1.96",3864.14834614596,0.44508134123689,0.200269250053256,2.22241477969551,0.0262552874267392,0.177664358753236,4854,4906,4744,5159,3587,2506,3554,3186,1625,2500,4404,3224,16490,8863,11386,6044
"KH2013:KH.C1.359",71.6461192441838,-0.000272625958487221,0.459444289890954,-0.000593381971407081,0.999526549714139,0.999958385257954,115,68,90,53,110,78,66,39,38,45,79,99,172,92,129,105
"KH2013:KH.C1.596",35.8860063920641,-1.17177116142733,0.889521106397264,-1.31730562996221,0.187736198830215,0.52731919215338,17,15,16,7,21,92,9,24,60,29,20,33,84,55,51,53
"KH2013:KH.C1.866",89.1528548574612,-0.446767452916251,0.697461333218766,-0.640562324587128,0.52180708417427,0.814644928684512,32,64,26,43,109,18,48,21,29,29,588,80,47,67,107,103
"KH2013:KH.C1.858",234.011514257231,-0.277477032152601,0.352792848607363,-0.786515467215197,0.431565561204243,0.753158133637589,261,218,172,192,282,150,256,183,151,186,398,164,617,324,465,268
"KH2013:KH.C1.234",209.835123399729,0.552253617535164,0.418602245693179,1.31928011188919,0.18707548418307,0.525973762960559,222,181,159,260,145,107,260,171,114,195,495,125,618,396,627,338
"KH2013:KH.C1.1155",101.195831870161,-0.124174464772391,0.544505111399093,-0.228050136119618,0.819607264266322,0.943084081339053,147,166,104,117,259,48,85,99,47,76,201,121,301,216,242,200
"KH2013:KH.C1.240",790.936535227504,-0.738689927774153,0.205462131141674,-3.59526071139989,0.000324066878427987,0.00764409459043057,679,869,352,470,1509,1218,843,570,665,888,1344,739,1570,810,1061,721
"KH2013:KH.C1.177",277.948433785023,0.164230519835975,0.342870429899634,0.478987120248454,0.631947791415835,0.873592623743198,273,239,217,310,433,482,188,220,135,108,256,217,933,434,391,319
"KH2013:KH.C1.326",1853.91237546627,-0.213161274940344,0.254596721546334,-0.83725066703795,0.402451682926517,0.732349190157345,1834,1537,920,1013,3325,3537,2416,2049,1968,2441,2729,1837,2611,1227,1892,1394
"KH2013:KH.C1.383",7.52368813176155,-3.18564994088446,1.54426595774943,-2.0628894426496,0.039123133402231,NA,17,8,10,10,13,40,21,16,9,22,8,15,7,6,3,11
"KH2013:KH.C1.566",9.43626444547082,2.13182347634864,1.94716715566058,1.0948333172893,0.273589667150503,NA,3,5,9,1,14,20,1,0,2,4,5,16,1,1,1,3
"KH2013:KH.C1.404",2532.74411590731,-0.376463498335832,0.207344251884791,-1.81564473050842,0.0694248873469444,0.312155862408902,3236,3251,1843,2354,2342,3317,3077,2586,1649,2109,1640,2054,4033,2661,3502,2812
"KH2013:KH.C1.1083",796.034447428139,-2.55537120223881,0.335919277165697,-7.60709901438117,2.80316561137893e-14,1.06779083348111e-11,401,369,672,463,1229,1808,561,325,469,405,217,294,1422,750,583,540
"KH2013:KH.C1.1295",10.6467442574605,-2.15515078356953,1.68538817578585,-1.27872665450773,0.200993330005786,NA,5,6,1,0,3,9,3,8,2,0,57,12,8,46,2,6
"KH2013:KH.C1.1067",45.830443470152,-0.912949490727148,1.0480765464688,-0.871071386725591,0.383715176196996,0.718282962548907,53,20,31,93,7,21,8,7,2,0,32,33,202,69,114,18
"KH2013:KH.C1.405",61.7106302672137,0.204342468244447,0.809142805170353,0.252541908472419,0.800622225288058,0.935286248274835,47,76,49,100,89,110,26,23,24,128,15,60,57,86,103,87
"KH2013:KH.C1.577",45.9591178192139,-0.462815663663186,0.790854465569979,-0.585209648313269,0.558406758161654,0.833216935890295,31,48,24,24,112,305,29,22,23,35,181,62,66,27,38,59
"KH2013:KH.C1.842",123.627876587925,-0.17819794917701,0.448097209643038,-0.397676989149219,0.690868301479743,0.894128459035599,186,185,90,110,162,75,141,121,75,74,192,150,352,213,261,119
"KH2013:KH.C1.476",16.0138621160598,1.10220582197477,0.775227050517172,1.4217845226627,0.155088814038713,0.479470838168281,37,28,22,20,10,6,22,5,8,11,8,10,61,45,47,24
"KH2013:KH.C1.823",23.6444963439434,1.07515556097267,0.715820802551554,1.50198982362661,0.133099736986098,0.442697143012079,41,45,28,26,15,21,14,16,16,13,14,18,123,74,48,23
"KH2013:KH.C1.355",242.417377228927,0.30379538415559,0.392630403502989,0.773743911437255,0.43908224694237,0.757968429267744,265,248,306,249,188,270,274,214,116,172,203,221,361,256,619,365
"KH2013:KH.C1.1027",8007.00107724935,0.827210415449226,0.2581751491987,3.20406676636634,0.00135501049803852,0.0231732814568538,9610,9255,7477,9386,12299,9135,10814,8341,4968,6767,11463,6292,17427,9324,12584,11138
"KH2013:KH.C1.970",102.452050746311,-0.0517981270279838,0.43223306232103,-0.119838419462489,0.904611146906238,0.974143625722952,160,146,102,77,113,196,117,85,80,137,103,130,335,187,156,127
"KH2013:KH.C1.140",287.490549783005,0.510854802427724,0.324482164141103,1.5743694380859,0.115402065069216,0.408851012659542,223,365,313,232,880,329,322,234,199,279,315,231,942,706,627,412
"KH2013:KH.C1.1062",465.523981044234,0.66473817964529,0.418812043112444,1.58719929519032,0.112467514359462,0.404017648542926,637,603,318,448,806,1017,642,512,440,472,410,438,1752,598,793,618
"KH2013:KH.C1.928",17.6110495201612,0.765455301627557,0.927028733761845,0.82570828039102,0.408969593962145,0.737750034454612,6,19,2,16,31,21,18,23,6,8,77,40,27,21,43,17
"KH2013:KH.C1.1274",0,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"KH2013:KH.C1.538",419.2936566838,0.178354117354219,0.286097862213873,0.623402481843398,0.533020067466369,0.82065243897947,565,452,426,351,417,283,579,416,198,217,684,299,963,606,879,558
"KH2013:KH.C1.875",36.2686271449622,-0.174248888871992,0.500386661613412,-0.348228484568625,0.72766859732986,0.908451543169724,63,49,32,57,37,29,67,46,18,21,122,49,133,95,69,62
"KH2013:KH.C1.1120",100.871955898253,0.353107925460421,0.579854808172891,0.608959209242493,0.542551476703525,0.8251229472315,108,109,136,84,155,69,72,74,36,94,135,73,445,236,179,135
"KH2013:KH.C1.388",590.404506109613,0.417841526820074,0.3019232324548,1.38393300648909,0.166378969050483,0.498276177875451,618,626,525,723,1667,920,655,515,346,534,820,341,1707,625,853,965
"KH2013:KH.C1.195",160.347634000179,0.140304531316847,0.481614009806899,0.291321532305718,0.7708054208787,0.926150390507844,174,225,150,188,235,230,210,139,109,143,222,65,544,171,329,199
"KH2013:KH.C1.797",15.7286060412386,-1.41647668315845,0.839227063573949,-1.68783484784942,0.0914429361228569,NA,18,21,22,12,15,40,31,22,9,17,22,5,13,43,15,28
"KH2013:KH.C1.603",8494.22963125604,-0.590948554612807,0.266325325587184,-2.21889733283872,0.0264937100184377,0.178236010803877,10801,10410,5819,7859,10300,9070,11413,9320,4632,5070,10135,6696,11966,5721,7214,7091
"KH2013:KH.C1.483",257.633449823361,0.213224933784247,0.605250822372315,0.352291853067626,0.724619397333174,0.907970063022023,208,273,592,659,291,317,330,151,19,17,63,144,953,595,1006,958
"KH2013:KH.C1.1188",31.7727348434214,0.796584471238162,1.14373229099168,0.696478081026703,0.486129479444458,0.789297789910793,21,48,38,20,52,37,27,1,3,5,74,105,15,49,37,35
"KH2013:KH.C1.1170",36.0934318282328,1.75826858533906,1.47954870435801,1.18838168703746,0.23468306796594,0.580255857492882,9,12,72,11,150,92,35,28,5,5,15,22,50,53,15,23
"KH2013:KH.C1.445",63.6913132333641,1.03598900197959,0.743112292285266,1.3941217400585,0.163280845247845,0.493336541304684,49,59,47,58,202,165,67,61,57,86,103,113,152,100,65,59
"KH2013:KH.C1.98",5287.81440925557,0.113004192094118,0.20557700397505,0.549692766744636,0.582530118892537,0.847237391287743,6695,6763,3390,5682,6951,5796,7854,6727,3359,6376,11127,6308,17499,8901,9034,6343
"KH2013:KH.C1.779",37.7980598453407,-1.14791120201151,0.833673439671415,-1.37693147866621,0.168533433752472,0.501872452671328,40,70,39,23,39,187,45,33,8,50,112,22,10,7,87,45
"KH2013:KH.C1.515",87.8813110378632,-0.68776762670644,0.649263507517988,-1.05930430209399,0.289461216324881,0.639533335058332,71,70,118,75,34,32,79,43,26,10,108,78,355,85,332,265
"KH2013:KH.C1.414",11.0340361053037,-1.72871196879239,1.49961518083551,-1.1527703846191,0.249004643111199,NA,4,4,18,3,9,14,8,5,1,1,10,7,5,4,26,16
"KH2013:KH.C1.769",3.70697521376357,-1.61911591101686,2.67098612570402,-0.6061865673638,0.544390871588139,NA,2,4,7,12,6,6,0,1,0,0,6,8,4,0,21,9
"KH2013:KH.C1.879",6.31676743636713,-1.78065391221698,2.3909331083709,-0.744752710137618,0.456421227813925,NA,1,3,7,3,10,6,5,1,9,9,0,1,9,1,18,7
