GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KH2013:KH.C1.878,3130.3998857213,0.0157598525,0.2359028887,0.0668065261,0.9467357279,0.985237743
KH2013:KH.C1.166,77.3094649057,-0.2131777082,0.5481414439,-0.388910035,0.6973426986,0.8888119366
KH2013:KH.C1.836,644.3184263569,0.4462670236,0.2450081519,1.821437451,0.0685403866,0.2819439785
KH2013:KH.C1.55,558.9019612817,0.3908949855,0.2230629321,1.7523977732,0.0797054341,0.3066761464
KH2013:KH.C1.216,1989.1215972164,1.1002964916,0.2323126702,4.7362741372,2.17683090785092E-06,0.0001722008
KH2013:KH.C1.1186,263.0268657379,-0.1416754435,0.6497825632,-0.2180351575,0.8274017186,0.9443908424
KH2013:KH.C1.20,1047.1220954739,-0.2584914818,0.6329234197,-0.4084087802,0.6829735884,0.8799345999
KH2013:KH.C1.422,564.8835460152,-0.1340591097,0.2835047951,-0.472863641,0.6363104664,0.8562268848
KH2013:KH.C1.704,49.1406393489,-0.5143401553,0.4543315226,-1.1320811561,0.2576003164,0.5679340572
KH2013:KH.C1.1150,25.4501358971,-0.0669027391,0.5714116899,-0.1170832524,0.9067940811,0.9729515349
KH2013:KH.C1.49,19.5564449639,0.9298091357,0.63031431,1.4751515569,0.140171802,0.4132619337
KH2013:KH.C1.748,114.3284420257,-0.3297750521,0.3882829994,-0.8493162272,0.3957053537,0.6967173502
KH2013:KH.C1.886,12.858834052,0.2185108926,0.6494113027,0.3364753457,0.7365124401,0.905992205
KH2013:KH.C1.111,857.063179773,0.6819862988,0.2650562083,2.5729874553,0.0100824862,0.0907015562
KH2013:KH.C1.228,23.5311220354,-0.0514832091,0.5306334774,-0.0970221657,0.9227087918,0.9775533562
KH2013:KH.C1.840,50.3910876168,-0.6216015553,0.4506184264,-1.3794410501,0.16775881,0.4540317609
KH2013:KH.C1.580,287.8464685413,-1.8205509734,0.3696826513,-4.9246318893,8.45193077646487E-07,7.71788637752258E-05
KH2013:KH.C1.876,635.5424088995,-0.3548695081,0.3131809362,-1.1331133763,0.2571666448,0.5676400179
KH2013:KH.C1.920,166.072941258,0.6387523144,0.3991775897,1.6001707782,0.1095607028,0.3629878952
KH2013:KH.C1.437,303.2268305142,-0.0133009807,0.4193073965,-0.0317213118,0.9746942991,0.9923768198
KH2013:KH.C1.171,32.2742825557,-0.3427456037,0.4767316578,-0.7189486959,0.472172531,0.7498516002
KH2013:KH.C1.645,2.0645726052,0.110293275,0.5293372217,0.2083610797,0.8349470433,NA
KH2013:KH.C1.1111,3.2310141992,0.7520619373,0.5745944737,1.3088568925,0.1905828311,NA
KH2013:KH.C1.770,310.5842442861,0.1664993878,0.3593506729,0.4633340085,0.6431249725,0.8598185073
KH2013:KH.C1.1096,31.5554142015,-0.6632848044,0.6500652874,-1.0203356759,0.307569289,0.6176402713
KH2013:KH.C1.416,9410.2783753025,-0.3564321533,0.2587369183,-1.3775852154,0.1683313882,0.4549723809
KH2013:KH.C1.964,123.8733712994,0.2285863249,0.4722638264,0.4840225149,0.6283698905,0.852415333
KH2013:KH.C1.65,66.9726919586,-0.6233986704,0.4332745926,-1.4388073547,0.150205112,0.4271946423
KH2013:KH.C1.601,0.1658779416,-0.2536789695,0.264758,-0.9581541238,0.3379850466,NA
KH2013:KH.C1.1069,1.730598746,0.7517515562,0.4057320246,1.8528277548,0.0639070507,NA
KH2013:KH.C1.896,170.898721915,-0.3676497944,0.4923368656,-0.746744394,0.4552178667,0.7374119398
KH2013:KH.C1.795,63.9815640529,0.7964846761,0.5651356363,1.4093690523,0.1587260701,0.4393057851
KH2013:KH.C1.972,35.4876381167,0.3906604629,0.4972098906,0.7857053336,0.4320401378,0.7236129545
KH2013:KH.C1.839,220.005689906,0.2391042289,0.3247468538,0.7362788156,0.4615610357,0.7425523987
KH2013:KH.C1.639,140.1060341305,-0.3665961206,0.3713849012,-0.9871056131,0.3235908663,0.6333108382
KH2013:KH.C1.26,2883.0903635184,0.0651461257,0.2384998745,0.2731495179,0.7847382837,0.9276944689
KH2013:KH.C1.1025,1313.9842241749,-0.032580458,0.3076255511,-0.1059094665,0.9156541831,0.974866022
KH2013:KH.C1.255,107.6377504718,0.9458021058,0.3612392494,2.6182152335,0.0088391033,0.0833728482
KH2013:KH.C1.793,250.6725707492,-0.7470893723,0.515880461,-1.4481831137,0.1475658459,0.4238618269
KH2013:KH.C1.52,243.2642972921,-0.1803360789,0.3334921657,-0.5407505707,0.5886795168,0.8304174498
KH2013:KH.C1.810,78.3301760934,-0.035705161,0.5797689568,-0.0615851548,0.9508931992,0.9861333471
KH2013:KH.C1.656,25.2951996503,-0.6323014883,0.6423920174,-0.9842922564,0.3249718358,0.6340111742
KH2013:KH.C1.660,8.8801203241,1.8214491487,0.6454448967,2.8220056553,0.0047724336,0.0557146097
KH2013:KH.C1.161,585.4633208334,-0.2648213729,0.3197732576,-0.8281535952,0.4075835203,0.7064332002
KH2013:KH.C1.659,34.5724083181,-0.2445030578,0.5834949249,-0.4190320213,0.6751927304,0.8770458585
KH2013:KH.C1.693,457.0958406272,-0.2553798432,0.3623985908,-0.7046932568,0.4810011487,0.756304672
KH2013:KH.C1.646,48.7422433521,-1.8075808648,0.626740907,-2.8840958754,0.0039253922,0.0486369232
KH2013:KH.C1.537,8.8034530151,1.0377145428,0.6331542877,1.6389599864,0.1012215933,0.3462884994
KH2013:KH.C1.1051,185.942991966,-0.5461812317,0.4532357171,-1.2050710285,0.2281758829,0.5340661642
KH2013:KH.C1.105,41.4657225044,0.3297949249,0.5397377548,0.6110280817,0.5411809897,0.801129756
KH2013:KH.C1.241,743.9103242812,0.1529699608,0.2080768033,0.7351610483,0.4622414183,0.7431978314
KH2013:KH.C1.155,31.4834151967,1.4155395312,0.6414246341,2.2068680496,0.0273232792,0.1640873684
KH2013:KH.C1.1116,1902.7169029275,0.3171251542,0.241424725,1.3135570693,0.1889953039,0.4836214235
KH2013:KH.C1.688,1452.8116625112,0.2102886773,0.2626917077,0.8005150948,0.4234124214,0.7170902442
KH2013:KH.C1.347,1194.4514599158,-0.1075710431,0.3470673837,-0.3099428184,0.7566044406,0.9143677955
KH2013:KH.C1.294,79.5759951106,0.8117460148,0.5624945187,1.4431180888,0.1489872086,0.4256047706
KH2013:KH.C1.495,162.8295817338,-1.1729972803,0.4361770065,-2.6892689503,0.00716087,0.0728768841
KH2013:KH.C1.501,14.6358694044,-1.155864691,0.6585266589,-1.7552283956,0.0792202487,0.3056031122
KH2013:KH.C1.1283,14.0532815785,0.4152932267,0.6624355721,0.6269186683,0.5307125495,0.7941032222
KH2013:KH.C1.885,1.9692701607,-0.1586410704,0.5245851809,-0.3024124131,0.7623376932,NA
KH2013:KH.C1.1183,1.9735824202,-0.4164912537,0.4699284655,-0.8862864973,0.3754631633,NA
KH2013:KH.C1.464,30.7401244319,0.2037723658,0.5902444107,0.3452338762,0.729918553,0.9036376775
KH2013:KH.C1.1189,4.8343080545,0.254766755,0.6276449523,0.4059090319,0.6848094415,NA
KH2013:KH.C1.1266,15.0846120629,0.1636068939,0.6620999398,0.2471030188,0.8048284975,0.9370719457
KH2013:KH.C1.40,32.6722745747,-0.0740428987,0.6197841644,-0.1194656187,0.9049064772,0.9726205915
KH2013:KH.C1.423,471.6524508936,0.6202009926,0.2779194526,2.2315853995,0.0256423775,0.1587113171
KH2013:KH.C1.297,134.5914988755,-0.2319382883,0.364767509,-0.6358523788,0.5248726439,0.7899753995
KH2013:KH.C1.1262,48.6045099892,0.7806710972,0.5250510747,1.486847918,0.1370549824,0.4093228104
KH2013:KH.C1.251,2076.6883975349,0.0490231613,0.2452476703,0.1998924649,0.8415646836,0.9487350213
KH2013:KH.C1.1207,191.3486001674,0.7717884282,0.3658510908,2.1095698429,0.0348954242,0.1901208809
KH2013:KH.C1.705,524.1352425028,0.4936621239,0.3334283931,1.4805641452,0.1387227557,0.4118725322
KH2013:KH.C1.1229,130.2133236562,-0.3985161842,0.439916766,-0.905889966,0.3649940958,0.6694320106
KH2013:KH.C1.259,164.4445332956,-0.3128460992,0.4042245649,-0.7739413346,0.4389654844,0.7266250896
KH2013:KH.C1.776,29.5200247643,0.5048917084,0.5889597062,0.8572601878,0.3913011058,0.6927371466
KH2013:KH.C1.1055,2.1156673683,1.1142974243,0.5356821179,2.0801467644,0.0375120734,NA
KH2013:KH.C1.547,50.2273529255,-0.6252139159,0.5469629784,-1.1430644132,0.2530118482,0.5630368821
KH2013:KH.C1.819,25.8780977289,0.6273227531,0.6622980606,0.9471909861,0.3435414677,0.6503207156
KH2013:KH.C1.1210,0.5832876171,-0.1805976914,0.2984046792,-0.6052106553,0.5450390369,NA
KH2013:KH.C1.420,2.3650115288,-0.2741939452,0.569120945,-0.4817850188,0.6299586728,NA
KH2013:KH.C1.455,1608.9938794561,-0.1377128778,0.2039488189,-0.675232534,0.4995280397,0.7708013038
KH2013:KH.C1.490,24.6035022156,-0.2759434516,0.6630129751,-0.416196156,0.6772664724,0.8772710749
KH2013:KH.C1.641,542.1167645218,-0.3298434678,0.2430939187,-1.3568561052,0.1748269364,0.4627629339
KH2013:KH.C1.106,202.8005858555,-0.6701879575,0.5672448715,-1.1814790952,0.2374124532,0.5454390533
KH2013:KH.C1.613,46.2602437547,-0.1979017003,0.6382882377,-0.3100506772,0.7565224191,0.9143677955
KH2013:KH.C1.945,24.1193050769,-0.4244325482,0.5253781968,-0.8078609862,0.4191706125,0.7134409047
KH2013:KH.C1.987,5053.224326915,0.3683499458,0.178651116,2.0618396012,0.0392230094,0.2042660787
KH2013:KH.C1.473,218.8073871213,-0.3475278248,0.5170045525,-0.6721949024,0.5014596258,0.7721692836
KH2013:KH.C1.1137,387.8215356829,-0.3322253052,0.360244521,-0.922221674,0.3564129599,0.6620729526
KH2013:KH.C1.242,7582.460727155,-0.4209285713,0.3884005209,-1.0837487301,0.278476223,0.5889348042
KH2013:KH.C1.942,18.4842321931,0.5817833812,0.6562037317,0.8865895653,0.3752999138,0.6785324723
KH2013:KH.C1.321,56.6691841733,-0.1245858875,0.5669674451,-0.2197408134,0.826073017,0.9436385453
KH2013:KH.C1.291,5.426417777,0.2204857586,0.6527596884,0.3377747776,0.7355329185,NA
KH2013:KH.C1.874,35.7124473885,1.4600159211,0.5945288334,2.4557529243,0.0140589781,0.1111050955
KH2013:KH.C1.452,72.2154599758,1.2387047625,0.5200448612,2.3819190513,0.0172226829,0.1253345023
KH2013:KH.C1.30,1527.5178933426,-0.0598973815,0.4109020218,-0.1457704716,0.8841025871,0.9643966365
KH2013:KH.C1.261,14.4686383197,-1.2615647895,0.6319935816,-1.9961670914,0.0459157382,0.223984128
KH2013:KH.C1.1106,66.583788733,-1.1779424719,0.534365876,-2.2043744273,0.0274980226,0.164691661
KH2013:KH.C1.1089,25.2435933916,0.4319402902,0.5597230842,0.7717035485,0.4402900286,0.7277316067
KH2013:KH.C1.217,215.8612442009,0.1535496493,0.3689373899,0.4161943286,0.6772678095,0.8772710749
KH2013:KH.C1.298,49.4626054943,-0.7696815019,0.5838538575,-1.3182776684,0.1874107138,0.4814180416
KH2013:KH.C1.1087,15.0221866119,-0.4279723787,0.6395040774,-0.6692254104,0.5033516992,0.7731203749
KH2013:KH.C1.909,39.122320096,-0.4597272988,0.6368929329,-0.7218282306,0.4704000905,0.7490348363
KH2013:KH.C1.107,47.5041627868,-0.8979642535,0.5698694538,-1.5757367717,0.1150864793,0.3738628027
KH2013:KH.C1.453,1.8248083779,0.4186106667,0.457462032,0.9150719347,0.3601538674,NA
KH2013:KH.C1.522,30.0804530132,1.2647216155,0.6394407658,1.9778557813,0.0479449786,0.2293514368
KH2013:KH.C1.1001,220.5659268298,0.3440243857,0.3540991697,0.9715481288,0.3312753985,0.6404960358
KH2013:KH.C1.74,508.5995482995,-0.4581694455,0.3158473947,-1.4506038462,0.1468902037,0.4228763109
KH2013:KH.C1.60,187.0106188049,0.0095351762,0.4522383009,0.0210844066,0.9831783239,0.9961407907
KH2013:KH.C1.940,1824.3912970244,0.0739726457,0.2560451486,0.2889046955,0.7726543104,0.9221222153
KH2013:KH.C1.351,26.6753764204,2.5313793486,0.6590268529,3.8410868049,0.0001224908,0.0041197026
KH2013:KH.C1.1206,1.2048418559,0.0691227071,0.3929894436,0.1758894755,0.8603807737,NA
KH2013:KH.C1.132,15.3103747227,0.3805445508,0.6638082156,0.5732748434,0.5664586158,0.8174030639
KH2013:KH.C1.129,2765.2182337787,-0.7676376864,0.2426901645,-3.1630358321,0.0015613311,0.0251700927
KH2013:KH.C1.432,229.3772264162,0.7979692792,0.3649503332,2.1865147301,0.0287779682,0.1697718107
KH2013:KH.C1.803,361.56464593,0.3632745136,0.3076856501,1.1806677154,0.2377347516,0.5458032905
KH2013:KH.C1.1022,18.9332766787,-0.0212240813,0.5851205805,-0.0362730043,0.9710646752,0.991137211
KH2013:KH.C1.782,688.8127312099,-0.7053157708,0.3250550137,-2.1698350771,0.030019342,0.1737810977
KH2013:KH.C1.541,87.714201194,-0.0830644789,0.5794364812,-0.1433538991,0.88601069,0.9646504914
KH2013:KH.C1.900,27.5187103352,-0.0140052716,0.6583548383,-0.0212731354,0.9830277738,0.9961407907
KH2013:KH.C1.23,267.4923104621,1.9190479057,0.4668562724,4.1105753937,3.94674383657729E-05,0.0016494667
KH2013:KH.C1.1097,3.2653629936,-0.190559902,0.5925888362,-0.321571873,0.7477770549,NA
KH2013:KH.C1.1227,82.0331975986,0.9672934551,0.6573227097,1.4715655505,0.141138234,0.4149773802
KH2013:KH.C1.138,689.3652955008,-0.0928759078,0.3688403863,-0.2518051473,0.8011916785,0.9361633419
KH2013:KH.C1.622,253.9168148304,0.4346879845,0.3069111221,1.4163318083,0.156678379,0.4361393739
KH2013:KH.C1.889,190.70518436,0.1164310298,0.2883774385,0.4037452806,0.6864000385,0.8819473124
KH2013:KH.C1.497,14.447984618,0.1586167646,0.5632075751,0.2816310923,0.7782263966,0.9249633877
KH2013:KH.C1.1226,75.0702683899,0.2161301608,0.4234970452,0.5103463252,0.6098088534,0.8423193748
KH2013:KH.C1.1177,55.206002503,-0.0083580486,0.4196558962,-0.0199164332,0.9841100359,0.9961407907
KH2013:KH.C1.600,197.9149873383,0.0638759591,0.3256168534,0.1961690815,0.8444778272,0.9494473032
KH2013:KH.C1.1009,600.5430609913,0.1134462683,0.2734721448,0.4148366496,0.6782614881,0.8774327372
KH2013:KH.C1.780,6592.4043475852,-0.4328069042,0.2097665462,-2.0632789737,0.0390861306,0.2038080633
KH2013:KH.C1.239,3168.9421786579,-0.2187977204,0.2119928369,-1.032099592,0.302025465,0.6117884306
KH2013:KH.C1.435,199.4062862366,-0.0285528423,0.3742400855,-0.0762955211,0.9391839891,0.9831578408
KH2013:KH.C1.243,130.8858250662,-0.095056261,0.4378444017,-0.2171005512,0.8281299844,0.9446931592
KH2013:KH.C1.1128,5.9198665054,-0.1454607542,0.6492685043,-0.2240379031,0.8227278104,NA
KH2013:KH.C1.1005,671.954580049,0.7911459269,0.3158614089,2.504724872,0.0122546677,0.1018990964
KH2013:KH.C1.1088,38.4684227817,-0.0383258978,0.6523938558,-0.0587465645,0.9531539702,0.9871341536
KH2013:KH.C1.811,19.1761194735,-0.7994423374,0.6594845974,-1.2122229095,0.2254270642,0.5306132803
KH2013:KH.C1.669,7621.0629499559,0.3834364186,0.2225449831,1.722961413,0.0848955033,0.3171419987
KH2013:KH.C1.370,8.6225554207,-0.5765115703,0.6627721716,-0.8698487882,0.3843830452,0.686482888
KH2013:KH.C1.1048,15.9317818022,0.0440393148,0.6467741973,0.0680907107,0.9457134249,0.9847520296
KH2013:KH.C1.873,6.0526214585,0.0552590709,0.6457665187,0.0855712852,0.9318072258,NA
KH2013:KH.C1.401,483.2238734718,-0.404796758,0.3390016187,-1.19408503,0.2324447084,0.5396992081
KH2013:KH.C1.1195,430.2795545791,-0.2864424846,0.3884756127,-0.7373499784,0.4609095464,0.7421143141
KH2013:KH.C1.460,82.3489042019,-0.3127867703,0.355102535,-0.8808350814,0.3784070889,0.6811940735
KH2013:KH.C1.952,157.6418438627,-0.1798448844,0.3465491745,-0.518959206,0.6037891891,0.8388617621
KH2013:KH.C1.589,584.1174077666,0.1062521036,0.2656194046,0.4000163459,0.6891444774,0.8839379762
KH2013:KH.C1.201,39.3180691633,-0.3192564369,0.6196924357,-0.5151853057,0.6064235362,0.8405037223
KH2013:KH.C1.753,2053.9044131749,-0.3640919184,0.2113359231,-1.7228113093,0.084922653,0.3171419987
KH2013:KH.C1.752,19.4886155596,0.102630701,0.6271233844,0.163653124,0.8700042215,0.9596100381
KH2013:KH.C1.702,1688.2893342121,-0.5206560918,0.2618265627,-1.9885533633,0.0467505234,0.2264818233
KH2013:KH.C1.528,517.3255750056,-0.0141381352,0.2449611483,-0.057715827,0.9539749866,0.9871463071
KH2013:KH.C1.1291,1164.2537989022,1.5980558491,0.2996995937,5.3321922448,0.000000097,1.25597964155007E-05
KH2013:KH.C1.1123,72.8514147551,-0.2981642421,0.6497364835,-0.4589002614,0.646305791,0.8611191891
KH2013:KH.C1.283,1.6115911892,-0.4779756117,0.5111128992,-0.9351664034,0.3497025497,NA
KH2013:KH.C1.1092,85.4747429374,1.2533550933,0.4141055481,3.0266561245,0.0024727509,0.0355209174
KH2013:KH.C1.144,4569.2378393974,-0.1137859107,0.2266331478,-0.5020709095,0.6156176423,0.8442973364
KH2013:KH.C1.689,103.3362387545,-0.0228116349,0.3221470764,-0.070811243,0.9435479837,0.984429176
KH2013:KH.C1.585,112.2759934671,0.762424516,0.4010090019,1.9012653389,0.0572672666,0.2546655099
KH2013:KH.C1.458,136.3299231527,-0.646012923,0.3972495862,-1.6262142126,0.1039040937,0.351318635
KH2013:KH.C1.32,4756.8268838826,0.1674787684,0.2909869303,0.5755542637,0.5649165027,0.8164146546
KH2013:KH.C1.1301,53.480331234,1.4070155598,0.5021096313,2.8022078688,0.0050754159,0.0582820374
KH2013:KH.C1.743,240.0821268593,-0.2328811987,0.3592415386,-0.6482579927,0.5168180988,0.7828904548
KH2013:KH.C1.1289,11.0975091429,-0.4033971152,0.6327892931,-0.6374904247,0.5238054451,0.7891710016
KH2013:KH.C1.772,0.829525482,-0.1573198498,0.290981493,-0.540652425,0.5887471759,NA
KH2013:KH.C1.860,2467.0785698249,0.4297422861,0.2314350953,1.8568587686,0.06333125,0.2691527653
KH2013:KH.C1.853,36.1861801673,-0.7195688149,0.6506297597,-1.1059574269,0.2687449467,0.5795173779
KH2013:KH.C1.378,5.4027442896,-0.5191333937,0.622722321,-0.8336514948,0.4044773987,NA
KH2013:KH.C1.1200,26.0063142906,0.1077196679,0.5541270939,0.1943952373,0.8458664189,0.949645887
KH2013:KH.C1.1179,367.1505305096,-0.1921834477,0.3062117004,-0.6276162782,0.5302553424,0.7937838212
KH2013:KH.C1.1233,85.3448570594,-1.7769972859,0.6093577222,-2.9161807937,0.003543451,0.0452069754
KH2013:KH.C1.674,7317.5745629329,-0.2463211695,0.1696852417,-1.4516357876,0.1466029024,0.422640292
KH2013:KH.C1.1112,1552.9543490044,0.26841259,0.2213922325,1.2123848564,0.225365095,0.530561089
KH2013:KH.C1.94,2151.8202107328,0.4245069295,0.2133471433,1.9897474268,0.0466187654,0.2260899892
KH2013:KH.C1.44,171.6847726572,0.4116571684,0.43660036,0.9428695122,0.345747651,0.652904771
KH2013:KH.C1.396,1158.3553680679,2.070694999,0.2830778435,7.3149313756,2.57512958728525E-13,1.71658138288435E-10
KH2013:KH.C1.462,686.6243792492,-0.1564024831,0.2751368166,-0.5684534882,0.5697270796,0.8191093956
KH2013:KH.C1.121,1778.8240761471,-0.3222281816,0.2572929065,-1.2523788006,0.2104318673,0.5134475942
KH2013:KH.C1.1099,451.0651506385,0.0683914966,0.342003382,0.1999731586,0.8415015734,0.9487350213
KH2013:KH.C1.320,819.1099259156,0.0914982529,0.270479581,0.3382815536,0.7351510233,0.9056582372
KH2013:KH.C1.806,133.3772063075,0.472028805,0.4882830922,0.9667113453,0.3336883539,0.6425091182
KH2013:KH.C1.1090,432.370050489,-0.2830593973,0.2813190105,-1.0061865238,0.3143258535,0.6245027455
KH2013:KH.C1.354,230.4836431507,0.3836210129,0.2790393004,1.3747920539,0.1691959223,0.4558852135
KH2013:KH.C1.549,430.3022558948,-0.0564340945,0.2514221207,-0.2244595436,0.8223997433,0.9424871363
KH2013:KH.C1.562,140.3307171623,-0.4168304912,0.3095867601,-1.3464092942,0.1781705552,0.4675959833
KH2013:KH.C1.280,240.8879290053,-0.3514214425,0.2457737166,-1.4298577053,0.1527578631,0.430655071
KH2013:KH.C1.1194,94.1922609857,-0.0785517984,0.3692416927,-0.2127381604,0.8315312003,0.9459491717
KH2013:KH.C1.690,1469.4343914374,-0.6178220092,0.1947118985,-3.1730059325,0.0015086944,0.0244769555
KH2013:KH.C1.1149,102.0537217627,-0.9128352883,0.3598348165,-2.5368175799,0.0111865228,0.09696926
KH2013:KH.C1.1029,1036.3873773041,0.2827988518,0.3045896585,0.9284584817,0.3531697947,0.6586179471
KH2013:KH.C1.322,175.0009803624,-0.4989758496,0.3346905574,-1.4908572666,0.1359989729,0.4078165858
KH2013:KH.C1.1113,22.8136687124,-0.5552276838,0.5689371795,-0.9759033225,0.3291123755,0.6389377349
KH2013:KH.C1.69,312.7565137828,1.9084254074,0.6637240623,2.8753295469,0.00403606,0.0495933199
KH2013:KH.C1.1161,1014.0021842152,1.5223565414,0.3002029466,5.0710912687,3.95541009742616E-07,4.11980682960043E-05
KH2013:KH.C1.57,499.6450884787,0.6388565359,0.2650429889,2.4103883622,0.0159355474,0.1200251257
KH2013:KH.C1.701,53.4853958562,1.2500087974,0.5298640169,2.3591124467,0.018318704,0.1299068946
KH2013:KH.C1.305,17.7047733807,-0.3627408364,0.5946958466,-0.6099602653,0.5418881293,0.8016480847
KH2013:KH.C1.238,202.2852290247,-2.8908247289,0.4808199358,-6.012281342,1.82930484286316E-09,4.43423493910029E-07
KH2013:KH.C1.788,554.6679865358,-0.9623862643,0.259955538,-3.7021187221,0.0002138065,0.0060648267
KH2013:KH.C1.1181,57.2996975493,0.4656016627,0.5236013212,0.8892293504,0.373879832,0.6775269703
KH2013:KH.C1.1245,4.524929343,0.4145818447,0.6605964843,0.6275871194,0.5302744488,NA
KH2013:KH.C1.79,47.1981840094,0.2363758658,0.5070778824,0.4661529797,0.6411060032,0.8585861612
KH2013:KH.C1.778,330.581592546,-0.0641639912,0.3443131477,-0.18635359,0.8521674846,0.9535121196
KH2013:KH.C1.980,151.6091040432,-0.2406616753,0.263315049,-0.9139685566,0.360733368,0.6663845452
KH2013:KH.C1.734,104.0118619137,0.1103409578,0.5066060553,0.2178042616,0.827581624,0.9443908424
KH2013:KH.C1.975,115.1290883766,-0.6888099851,0.368433501,-1.8695639327,0.0615443977,0.2651082102
KH2013:KH.C1.227,50.2139354296,-0.1750118816,0.5230755847,-0.3345823945,0.7379401273,0.9061457523
KH2013:KH.C1.977,178.5823987598,-0.0167038079,0.4168739585,-0.0400692045,0.9680379534,0.9900185635
KH2013:KH.C1.950,11.2230696908,-0.9637027742,0.6591006654,-1.4621480827,0.143700635,0.4183006257
KH2013:KH.C1.231,19.7019856465,-1.4963879868,0.6444097264,-2.3221064573,0.0202272041,0.1379321121
KH2013:KH.C1.988,21.59825243,0.2604656156,0.6356215355,0.4097809797,0.68196662,0.8798094817
KH2013:KH.C1.222,1504.2970078513,0.6026108402,0.5668253978,1.0631330963,0.2877215974,0.5989856865
KH2013:KH.C1.346,513.900757544,-0.4050710544,0.3186016084,-1.2714030429,0.2035853006,0.503468601
KH2013:KH.C1.1023,1060.6684500197,0.1651117811,0.3228095975,0.511483495,0.6090125428,0.8415680803
KH2013:KH.C1.268,10.4047673032,0.4218298278,0.6630860854,0.6361614836,0.5246711747,0.7897613302
KH2013:KH.C1.213,65.7398554139,1.6363010025,0.4959062912,3.29961735,0.0009681674,0.0178775731
KH2013:KH.C1.1143,31.9716498728,-0.200258436,0.5731748794,-0.3493845303,0.7268006455,0.9027150637
KH2013:KH.C1.1254,20.7351958318,0.3652427132,0.5908002584,0.6182169151,0.5364323614,0.7980935433
KH2013:KH.C1.176,2.2119959786,-0.1357804175,0.5726783062,-0.2370971906,0.8125813919,NA
KH2013:KH.C1.1263,2.3406613304,0.1126123431,0.5273649229,0.2135377955,0.8309075123,NA
KH2013:KH.C1.801,2.4007807994,-0.4441796358,0.6300521288,-0.7049887072,0.4808172639,NA
KH2013:KH.C1.1281,42.0583684775,0.7206564073,0.6626737459,1.0874980513,0.2768167593,0.5874945543
KH2013:KH.C1.1258,29.5871127124,-0.8038120591,0.6600674497,-1.2177726071,0.2233103967,0.5281691375
KH2013:KH.C1.852,13.8226791195,0.4228241405,0.6631134694,0.6376346734,0.5237115193,0.7891538635
KH2013:KH.C1.180,474.4502316764,0.814239087,0.3719174803,2.1893003964,0.0285750136,0.1689410558
KH2013:KH.C1.103,0,NA,NA,NA,NA,NA
KH2013:KH.C1.58,996.7461875982,0.1974887126,0.2333489497,0.8463235546,0.3973722712,0.6982690285
KH2013:KH.C1.345,220.1301226813,0.3410491904,0.3341225289,1.0207309022,0.3073819494,0.6174500753
KH2013:KH.C1.163,112.0177201868,0.0744193443,0.4418978286,0.168408486,0.8662619326,0.9590070456
KH2013:KH.C1.723,0.9060059836,0.1479673264,0.3731314733,0.3965554689,0.6916952963,NA
KH2013:KH.C1.500,0.1513954678,0,0.2622397352,0,1,NA
KH2013:KH.C1.323,15.0869820809,-0.2795236728,0.5781609375,-0.4834703534,0.628761805,0.852415333
KH2013:KH.C1.1052,34.3435967742,-0.4429426063,0.5908523821,-0.7496671245,0.4534552123,0.7362696905
KH2013:KH.C1.798,233.5203373264,0.5160778913,0.3546441201,1.455199345,0.1456140822,0.4206234575
KH2013:KH.C1.558,32.3308238096,0.2627648293,0.5553533799,0.4731488792,0.6361069664,0.8562268848
KH2013:KH.C1.377,455.3363584643,0.0175583776,0.360812517,0.0486634382,0.9611875135,0.9883958295
KH2013:KH.C1.984,61.1906065427,-0.0514505261,0.6039563952,-0.0851891403,0.932111024,0.9805516624
KH2013:KH.C1.744,624.1511782013,-0.8748040074,0.3547915778,-2.4656842555,0.0136751821,0.1090415834
KH2013:KH.C1.204,298.0885116626,-0.3293105932,0.3511479724,-0.9378114614,0.3483413099,0.6548068427
KH2013:KH.C1.207,9.3841642909,0.9679153473,0.6607750528,1.4648182362,0.1429705151,0.4177258179
KH2013:KH.C1.303,232.1623643539,0.2016146599,0.2911268624,0.6925319711,0.4886033154,0.7625918287
KH2013:KH.C1.1114,651.1025054628,-0.0895771146,0.2438611808,-0.3673283068,0.7133741419,0.896131144
KH2013:KH.C1.257,5.9554293339,0.4105654285,0.638649828,0.6428646974,0.5203118981,NA
KH2013:KH.C1.384,315.2122517644,0.1146377018,0.3339503308,0.3432777009,0.7313895549,0.9047026856
KH2013:KH.C1.1107,287.7831926013,0.3229270024,0.2888450128,1.1179940389,0.2635695393,0.5746007306
KH2013:KH.C1.360,53.4773957703,-0.1946854512,0.4242174149,-0.4589284747,0.64628553,0.8611191891
KH2013:KH.C1.507,353.4540932186,0.1093798707,0.3798376877,0.2879647657,0.7733737097,0.9223746782
KH2013:KH.C1.813,203.2148977003,0.5983592705,0.2781699195,2.1510567054,0.0314717242,0.1776076489
KH2013:KH.C1.148,1.0843927867,-0.3794912958,0.4434437308,-0.8557822998,0.3921182075,NA
KH2013:KH.C1.965,0.7729864781,0.0806856144,0.3828455422,0.2107523937,0.8330804884,NA
KH2013:KH.C1.22,20.1991774984,-0.3190385595,0.6350514323,-0.5023822375,0.6153986712,0.8442725795
