GeneID,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
KH2013:KH.C10.272,40.1413260274,0.3370137186,0.6866488301,0.4908094266,0.6235612422,0.7955675625
KH2013:KH.C10.455,164.8489280848,-0.2422448756,0.4334959516,-0.5588169272,0.5762866689,0.7632378048
KH2013:KH.C10.325,0,NA,NA,NA,NA,NA
KH2013:KH.C10.453,139.2161293395,0.3052309656,0.649276079,0.4701096737,0.6382766632,0.8053365785
KH2013:KH.C10.40,418.6447150091,-0.420579642,0.6231949081,-0.67487657,0.4997541875,0.7112008262
KH2013:KH.C10.31,502.7334660706,-0.580042736,0.3104542826,-1.8683676423,0.0617108441,0.199015233
KH2013:KH.C10.446,397.2659391927,-0.5804746163,0.3644308555,-1.5928251065,0.1111994312,0.292812723
KH2013:KH.C10.280,3835.5973738103,0.8418926759,0.204569243,4.1154411266,0.000038644,0.0006860204
KH2013:KH.C10.488,106.5763392967,-1.5245958536,0.5434539447,-2.8053818885,0.0050256997,0.0330934612
KH2013:KH.C10.234,334.8891497531,-0.2323086002,0.4404240904,-0.5274656978,0.597870231,0.7780550916
KH2013:KH.C10.171,23.0022944324,-0.0473112449,0.8221628418,-0.0575448592,0.9541111728,0.9803682621
KH2013:KH.C10.275,281.5794759142,-1.295298852,0.4943913793,-2.6199867278,0.0087933189,0.0494068292
KH2013:KH.C10.495,127.0084842733,-0.0145441741,0.604899857,-0.0240439371,0.9808175621,0.9926979824
KH2013:KH.C10.34,233.3369090808,0.8442801385,0.5364554112,1.573812326,0.1155308436,0.2988469552
KH2013:KH.C10.289,12.4673101346,-0.8693019902,1.5480449002,-0.5615483053,0.5744238098,0.7623910635
KH2013:KH.C10.283,699.7107152198,-1.1893554825,0.3283845595,-3.62183741,0.000292518,0.0035943313
KH2013:KH.C10.585,108.4560125978,0.2895298189,0.4637888136,0.6242708113,0.5324497497,0.7333731749
KH2013:KH.C10.486,3194.9829420611,0.0205165545,0.2477262473,0.0828194618,0.933995094,0.9707224684
KH2013:KH.C10.610,3058.0414650296,0.0210101495,0.2007729441,0.1046463185,0.9166564596,0.9636777214
KH2013:KH.C10.153,642.437850694,-0.2325103141,0.3899240178,-0.5962964667,0.5509771911,0.7476466067
KH2013:KH.C10.257,97.7444967622,0.197348278,0.5156394297,0.3827253438,0.701923421,0.8464986928
KH2013:KH.C10.138,108.6026023521,-1.0238743744,0.4033147093,-2.5386487296,0.0111281492,0.0585017685
KH2013:KH.C10.194,57.9607296988,-0.8250632539,0.4574109372,-1.8037680931,0.0712676697,0.2187554488
KH2013:KH.C10.522,100.590133494,-0.4408745799,0.4962412523,-0.8884279126,0.3743106164,0.6058965931
KH2013:KH.C10.226,580.7413732292,-0.6795320605,0.2883171655,-2.3568907499,0.0184286677,0.0844442655
KH2013:KH.C10.120,5.5718687137,-2.5887325647,1.9603646291,-1.3205362545,0.1866560399,NA
KH2013:KH.C10.35,3.7247990209,-1.6362077835,1.9279132231,-0.848693688,0.3960517594,NA
KH2013:KH.C10.474,270.9364418243,0.6705147158,0.3415684702,1.9630462831,0.0496407964,0.170481878
KH2013:KH.C10.50,2598.5129347343,-0.2220500589,0.2616275241,-0.8487259115,0.3960338244,0.6254350803
KH2013:KH.C10.214,69.0341722497,-1.2535583523,0.5066757007,-2.4740842132,0.0133578206,0.0666491257
KH2013:KH.C10.258,734.1366711082,-0.0521069031,0.2500729456,-0.2083668148,0.8349425656,0.9230061596
KH2013:KH.C11.132,109.209974791,-0.6415395085,0.6628669474,-0.9678254603,0.333131546,0.5692527265
KH2013:KH.C11.627,53.0344395763,1.3089602415,0.7192913242,1.8197915051,0.0687907619,0.2142800087
KH2013:KH.C11.378,9344.1229271434,-1.1545080358,0.2893752599,-3.9896570151,6.61689059585268E-05,0.0010757881
KH2013:KH.C11.367,215.3611333138,-2.4031024936,0.3788663981,-6.342875762,2.25515291971323E-10,1.85590732874177E-08
KH2013:KH.C11.275,164.3091411695,1.4636902179,0.3717788338,3.9369917945,8.25094271567813E-05,0.0012835656
KH2013:KH.C11.127,1.5304181444,2.1591097107,2.9506671328,0.7317361171,0.4643296474,NA
KH2013:KH.C11.566,431.5159090236,0.0682945719,0.3953276883,0.172754335,0.8628445326,0.9346799263
KH2013:KH.C11.333,271.6911585479,-1.8544148291,0.4271750653,-4.3411120637,1.41763393857932E-05,0.0002934766
KH2013:KH.C11.699,19.9713946641,-2.1698747246,1.1801046032,-1.8387138892,0.0659572794,0.2079807118
KH2013:KH.C11.512,93.3509371238,-1.5732659764,0.8909869499,-1.7657564755,0.0774367134,0.2312175282
KH2013:KH.C11.306,0.8755851315,4.6142594368,4.4983642452,1.0257638522,0.3050029086,NA
KH2013:KH.C11.513,36.2008974403,-1.0550125687,0.9484496469,-1.1123548542,0.2659856074,0.4975114457
KH2013:KH.C11.407,26.4004860576,1.9784289977,0.860321651,2.2996387402,0.0214686954,0.0940278078
KH2013:KH.C11.729,28.9299771958,-1.2079570422,0.6589210318,-1.8332349157,0.0667676435,0.2098906446
KH2013:KH.C11.71,80.0943919344,-0.9805127309,0.4401281205,-2.2277893306,0.0258945667,0.1079169625
KH2013:KH.C11.486,166.1900932564,-1.565572814,0.4763356095,-3.2867011889,0.0010136833,0.0097086396
KH2013:KH.C11.374,512.182750607,-2.1554472184,0.3151986557,-6.8383769397,8.00954234841248E-12,8.35792539349769E-10
KH2013:KH.C11.141,134.1568812547,-0.1599095524,0.7194373141,-0.2222703067,0.8241034658,0.916751854
KH2013:KH.C11.288,773.7547659041,-0.7104445067,0.3380466086,-2.1016170215,0.0355868376,0.1354779322
KH2013:KH.C11.736,8.4456926216,0.7671811977,1.3156025276,0.5831405623,0.5597986798,0.7539383775
KH2013:KH.C11.382,166.3105899106,0.1282159216,0.5086613697,0.2520653803,0.8009905287,0.9037307171
KH2013:KH.C11.664,4.6803512953,0.7883033473,2.1795161282,0.36168732,0.7175857036,NA
KH2013:KH.C11.228,268.5491095199,1.4980484586,0.5049828441,2.9665333708,0.0030117767,0.0226214127
KH2013:KH.C11.518,67.2091815442,-0.291677433,0.7125212335,-0.4093596363,0.6822757565,0.8330525127
KH2013:KH.C11.458,25.6063269721,0.5304255859,0.9208923185,0.5759908898,0.5646213394,0.7566118903
KH2013:KH.C11.191,492.0736426076,-0.881481134,0.4949879422,-1.7808133471,0.0749429483,0.2260009094
KH2013:KH.C11.173,46.021934408,0.6607021653,0.5948650443,1.1106757266,0.2667079541,0.4984231068
KH2013:KH.C11.567,1200.1926552575,0.3778162654,0.2229968805,1.6942670439,0.09021455,0.256502032
KH2013:KH.C11.476,19.5249040437,-1.5208925892,0.8033069674,-1.8932894284,0.0583193903,0.1912233426
KH2013:KH.C11.344,1298.1421025538,-0.1393794752,0.2504600261,-0.5564938937,0.5778732676,0.7641545729
KH2013:KH.C11.53,97.4255071884,-0.1160365524,0.825065791,-0.1406391511,0.8881550175,0.9480290387
KH2013:KH.C11.399,83.4596357016,-1.3328751115,0.7102770457,-1.8765566471,0.0605788839,0.1960812487
KH2013:KH.C11.98,235.0169864672,0.3632635398,0.4409156241,0.8238844803,0.4100051995,0.637753975
KH2013:KH.C11.35,136.9604085261,-0.5223045961,0.5089913058,-1.0261562233,0.3048179523,0.5400442445
KH2013:KH.C11.341,1596.0007847901,-0.5831383791,0.3257048134,-1.7903891961,0.0733913659,0.2229331717
KH2013:KH.C11.400,119.3256407512,-0.0158832943,0.6232953834,-0.0254827723,0.9796698898,0.992386304
KH2013:KH.C11.505,41.7265768733,-0.3798631764,0.9690629023,-0.391990216,0.695065443,0.8421896288
KH2013:KH.C11.363,12.5163406538,0.8613395714,1.4135625511,0.6093395519,0.5422993959,0.7400193368
KH2013:KH.C11.305,12.5576148722,-1.2426275222,1.684005157,-0.7379000694,0.4605751768,0.681838425
KH2013:KH.C11.200,18.4053340249,0.5979381451,0.8635051538,0.6924546338,0.4886518663,0.703532039
KH2013:KH.C11.391,218.5294089675,0.1132903066,0.3326324939,0.3405870104,0.7334145096,0.8653758954
KH2013:KH.C11.597,21.9973866477,-0.7244843977,0.9845733573,-0.7358358748,0.4618305859,0.6829100326
KH2013:KH.C11.271,82.5251776786,0.8017421567,0.4369389142,1.8349067357,0.0665195095,0.2092979362
KH2013:KH.C11.65,436.6922038445,-1.0888600209,0.2830519706,-3.8468554679,0.0001196435,0.001735677
KH2013:KH.C11.103,31.7662323913,-1.0116765074,0.9664785171,-1.0467656441,0.2952076794,0.5297763874
KH2013:KH.C11.347,8.5367057698,0.7910788167,1.3436765363,0.588742004,0.5560343561,0.7512972571
KH2013:KH.C11.30,2350.3135329558,0.9230220399,0.3255651694,2.8351375598,0.0045805958,0.0308965168
KH2013:KH.C11.198,2016.7358508211,0.6633013072,0.2301220344,2.8823893766,0.0039467169,0.0276496732
KH2013:KH.C11.323,241.2861574254,0.3147645045,0.465140324,0.6767087011,0.4985907947,0.710438569
KH2013:KH.C11.624,3.6126333567,0.9215849121,1.8345457533,0.5023504649,0.6154210167,NA
KH2013:KH.C11.97,176.8099977589,0.8130470982,0.4782524998,1.7000373203,0.0891239059,0.2544545528
KH2013:KH.C11.620,2216.4298993548,0.9067399574,0.2459620158,3.6865040094,0.0002273559,0.0029428236
KH2013:KH.C11.716,1450.5206114762,0.1872731527,0.3035874535,0.616867234,0.5373223005,0.7366907559
KH2013:KH.C11.527,75.2657649282,1.188383689,0.6998276431,1.6981090998,0.0894871724,0.2551963599
KH2013:KH.C11.189,717.5140902238,-0.1496429565,0.2956171776,-0.5062052134,0.6127125955,0.7879570122
KH2013:KH.C11.500,86.8467079109,-0.1154315447,0.3719099452,-0.3103749878,0.7562758124,0.8763728058
KH2013:KH.C11.62,79.3039529221,-0.9750783977,0.5103998075,-1.9104207788,0.0560790576,0.1858217348
KH2013:KH.C11.140,512.3612378763,0.77710574,0.2999393914,2.5908758982,0.0095732007,0.0525875204
KH2013:KH.C11.197,196.8250821622,-0.4921581066,0.4562556834,-1.0786892624,0.280726274,0.513325835
KH2013:KH.C11.471,946.4662799737,-0.7023389013,0.2222789348,-3.1597186743,0.0015792154,0.0137608498
KH2013:KH.C11.448,13.4766387354,1.3892577719,0.9705132861,1.4314670307,0.1522964094,0.3564008654
KH2013:KH.C11.274,411.801341998,-0.9514711522,0.6501660849,-1.4634278446,0.1433503442,0.3433425805
KH2013:KH.C11.357,629.7076690708,0.4630802553,0.3977517645,1.1642443772,0.2443249908,0.4735883655
KH2013:KH.C11.269,24.3367471196,0.7002997129,1.1442294289,0.6120273568,0.5405196579,0.7388709196
KH2013:KH.C11.291,17016.7030554235,0.561899614,0.272626173,2.0610626181,0.0392970665,0.1454897226
KH2013:KH.C11.733,1.9286650995,-3.7019651284,3.3173362822,-1.1159450877,0.2644456404,NA
KH2013:KH.C11.38,5.8906699043,0.9698581688,1.4559156699,0.6661499624,0.5053152522,NA
KH2013:KH.C11.161,798.1493773175,0.3850391164,0.2909005868,1.3236106556,0.1856323844,0.4019299382
KH2013:KH.C11.370,85.5421881715,-1.3928627604,0.8391279016,-1.6598932747,0.0969359247,0.2684549751
KH2013:KH.C11.467,480.418071787,-0.3551062322,0.4907929824,-0.7235356758,0.4693508441,0.6877759347
KH2013:KH.C11.387,6.1385586037,1.5077694809,1.61658714,0.9326867965,0.350981704,NA
KH2013:KH.C11.170,26.3277680547,0.05237135,0.9550308308,0.0548373396,0.9562680524,0.9809915109
KH2013:KH.C11.222,20.6043043528,3.0312989506,0.9256928203,3.2746272673,0.0010580147,0.010027407
KH2013:KH.C11.652,58.2701633811,-1.8526833466,0.5993990254,-3.0909014998,0.0019954982,0.0163716811
KH2013:KH.C11.638,102.7701806112,-2.1220155975,0.5431111587,-3.9071478528,0.000093392,0.0014197289
KH2013:KH.C11.538,1408.8654472633,-0.0059075488,0.3322107781,-0.017782532,0.98581234,0.9946449253
KH2013:KH.C11.470,21.7175761236,-0.1734394668,1.0508288326,-0.1650501598,0.8689045016,0.9375612021
KH2013:KH.C11.653,383.1897789951,0.0734984291,0.3081021238,0.2385521664,0.8114528599,0.9097237297
KH2013:KH.C11.40,34.6528815545,0.6928686467,0.7767800615,0.8919753236,0.3724061591,0.6039114146
KH2013:KH.C11.491,116.2269822189,0.5240696067,0.5708198107,0.9180998923,0.3585665713,0.5911227313
KH2013:KH.C11.372,473.4313531476,-0.5204507016,0.2908759301,-1.7892532445,0.0735740402,0.2231321893
KH2013:KH.C11.63,23.6284836279,-0.0023529547,0.6978739706,-0.0033716041,0.9973098543,0.9988832527
KH2013:KH.C11.531,15.4931731688,-0.3480862599,1.0775888445,-0.3230232585,0.7466776278,0.8716973167
KH2013:KH.C11.266,48.2433387592,-0.659964274,0.606701864,-1.0877900881,0.2766877863,0.5096356799
KH2013:KH.C11.604,5.8626307219,0.5700052289,1.2759922907,0.4467152608,0.6550806617,NA
KH2013:KH.C11.461,17.5048647429,-0.3653436134,1.0211658809,-0.3577710735,0.7205146397,0.8579761679
KH2013:KH.C11.489,162.4365997461,-1.4542152793,0.826429018,-1.7596372436,0.0784693325,0.2333080155
KH2013:KH.C11.707,218.1626621408,0.2909686165,0.4341567202,0.6701925894,0.5027350273,0.7129226438
KH2013:KH.C11.64,69.037293891,-0.9587665545,0.6486934353,-1.4779963882,0.139408745,0.3373747301
KH2013:KH.C11.260,324.0049939766,0.2837597846,0.457684855,0.6199894567,0.5352647283,0.7356029533
KH2013:KH.C11.690,32.6292411308,1.9962980379,0.8084143529,2.4693995483,0.0135340011,0.0673517366
KH2013:KH.C11.631,7.7480923108,1.3281233526,1.4023281447,0.9470845733,0.343595685,0.5784591075
KH2013:KH.C11.545,45.9441565242,0.7250976828,0.8162172429,0.8883635933,0.3743452023,0.6058965931
KH2013:KH.C11.196,83.5271628641,1.71393818,0.7110658637,2.4103789358,0.0159359592,0.0756514525
KH2013:KH.C11.582,55.8157561299,1.2885594916,0.5906301276,2.1816690877,0.0291339639,0.1175587189
KH2013:KH.C11.697,6278.5074861858,1.1585096986,0.2178652226,5.3175522219,1.05172504615684E-07,0.000004288
KH2013:KH.C11.435,618.9621155235,0.0784217153,0.3073628619,0.2551437568,0.7986120692,0.9021981279
KH2013:KH.C11.146,2825.5989752096,0.8214750029,0.1994726152,4.1182344851,3.81786117318622E-05,0.000678663
KH2013:KH.C11.351,1591.335761513,0.8071388512,0.1997034608,4.0416868488,5.30680710323417E-05,0.000898988
KH2013:KH.C11.292,326.6917244677,-0.0344882812,0.3427813699,-0.1006130562,0.9198576319,0.9644712165
KH2013:KH.C11.616,83.2800221598,-0.7990979293,0.6939435277,-1.1515316412,0.2495135858,0.479310237
KH2013:KH.C11.428,360.1107702022,-0.2159345484,0.4878267285,-0.4426459966,0.6580218094,0.8174514811
KH2013:KH.C11.715,21.3549958608,-1.3496337165,0.9100430716,-1.4830437796,0.1380627795,0.3351516708
KH2013:KH.C11.297,44.3321859081,-1.7845006517,0.5568169412,-3.2048246376,0.0013514479,0.0121997526
KH2013:KH.C11.6,730.454292509,-0.5363683452,0.4063112488,-1.3200922859,0.186804208,0.403182378
KH2013:KH.C11.594,9.5131061471,-1.7226192189,1.1987599993,-1.4370009176,0.1507177328,0.3537621151
KH2013:KH.C11.530,1533.3345531001,0.8747157766,0.1782185659,4.9081069195,9.19597198364621E-07,2.92603099011865E-05
KH2013:KH.C11.177,0,NA,NA,NA,NA,NA
KH2013:KH.C11.121,0,NA,NA,NA,NA,NA
KH2013:KH.C11.334,1292.3492588598,-0.0303567548,0.212952321,-0.142551885,0.8866440995,0.9474606237
KH2013:KH.C11.484,795.8931773904,-0.364355299,0.3050669246,-1.1943454686,0.2323428585,0.4607025977
KH2013:KH.C11.560,979.2101100683,1.7958099545,0.2959512207,6.0679254856,1.29572992810135E-09,8.85880584689601E-08
KH2013:KH.C11.555,7.8119117711,2.7531546245,1.4652767529,1.8789314845,0.0602538492,0.1953561083
KH2013:KH.C11.571,136.4529441558,0.2877407669,0.3558135017,0.8086842279,0.4186968026,0.6461472129
KH2013:KH.C11.248,74.9775736313,-0.1795435691,0.6068543658,-0.2958594008,0.7673374572,0.8829745364
KH2013:KH.C11.596,66.5576812431,0.348767312,0.801789614,0.4349860686,0.6635725397,0.8207965156
KH2013:KH.C11.724,610.5371373057,0.3097276894,0.3288050748,0.9419796505,0.3462030585,0.5806490346
KH2013:KH.C11.446,587.3828872801,0.059024385,0.2676687664,0.2205127843,0.825471817,0.9176164132
KH2013:KH.C11.84,272.2354672806,0.171405516,0.3125796234,0.5483579323,0.5834461558,0.7678681293
KH2013:KH.C11.625,74.6828505889,0.0875602354,0.6029346588,0.1452234236,0.8845344726,0.9463617357
KH2013:KH.C11.61,94.0880512616,-0.9865822911,0.5699467892,-1.731007718,0.0834503879,0.2435221131
KH2013:KH.C11.355,1060.1579538223,-0.1660108294,0.2529174122,-0.656383552,0.5115773707,0.7189448907
KH2013:KH.C11.46,4871.611692321,-0.1745314628,0.1900331185,-0.9184265572,0.3583955924,0.5909870177
KH2013:KH.C11.418,48.8567218528,-2.3956001668,0.9029796671,-2.6529945847,0.0079781151,0.0462051391
KH2013:KH.C11.255,3.8995451336,-0.9665441663,1.9411226815,-0.4979304892,0.6185330366,NA
KH2013:KH.C11.599,8.3872658144,1.5702054171,1.5888640837,0.9882565999,0.3230269947,0.5588134809
KH2013:KH.C11.124,103.3345380666,0.3778319775,0.5227054325,0.7228392016,0.4697786799,0.6880247567
KH2013:KH.C11.342,353.7573525192,-0.2525293755,0.2928862572,-0.8622097123,0.3885721261,0.6188952559
KH2013:KH.C11.615,313.8551121221,0.3743730111,0.2507774028,1.4928498616,0.135476492,0.3312862419
KH2013:KH.C11.647,269.5455145993,1.3688417815,0.3360895091,4.0728488818,4.64415588196598E-05,0.0008009817
KH2013:KH.C11.526,63.7417134018,-0.2355383866,0.577963354,-0.4075316972,0.6836175186,0.8340796887
KH2013:KH.C11.617,1.7897568938,1.5894232505,3.4297884958,0.4634172785,0.643065296,NA
KH2013:KH.C11.308,23.0798559729,0.7222061549,1.4909339794,0.484398481,0.6281030962,0.7988756046
KH2013:KH.C11.96,7.4172612415,2.9119457469,1.6912604658,1.7217606666,0.0851128825,0.2465333943
KH2013:KH.C11.273,17.2180054511,-2.8972180009,1.6736833881,-1.7310430524,0.0834440861,0.2435221131
KH2013:KH.C11.268,10112.3516989923,-0.0503996269,0.2608272426,-0.1932299187,0.8467789085,0.9276299432
KH2013:KH.C11.548,435.9554347484,0.1190851001,0.2368981713,0.502684759,0.6151859269,0.7892281348
KH2013:KH.C11.433,14.1090295554,-1.8272192728,1.4387033567,-1.2700458814,0.2040682873,0.4257650088
KH2013:KH.C11.394,18.4821264002,0.301674947,1.3789716577,0.2187680546,0.8268307328,0.918124891
KH2013:KH.C11.234,260.038014307,0.3031333179,0.300403999,1.0090854945,0.312933634,0.5485307983
KH2013:KH.C11.125,742.2051173368,-1.8473932458,0.2920581986,-6.3254284756,2.52530858194424E-10,2.04101161095717E-08
KH2013:KH.C11.383,497.29416603,0.1930088482,0.3743676094,0.5155596888,0.606161971,0.7840643638
KH2013:KH.C11.544,90.5394833715,0.2176781502,0.5323313068,0.4089148006,0.682602187,0.8332984486
KH2013:KH.C11.88,82.5409536256,-0.4405716554,0.5811126259,-0.7581519239,0.4483600383,0.6712374871
KH2013:KH.C11.56,960.9974225008,-0.980275954,0.3324713254,-2.9484526305,0.0031936908,0.0236762242
KH2013:KH.C11.337,429.7863864573,0.5153217507,0.517181213,0.9964046215,0.3190535884,0.5548685679
KH2013:KH.C11.134,97.1598798725,-0.0038553589,0.3618161566,-0.0106555742,0.9914982428,0.9966364252
KH2013:KH.C11.190,63.2264314251,-0.1936909486,0.6049745787,-0.3201637811,0.7488441777,0.8727677749
KH2013:KH.C11.559,6.7672063184,2.1069572542,1.8824805137,1.1192451868,0.2630355529,0.4946804896
KH2013:KH.C11.737,19.7956903069,0.2504512281,1.4147369505,0.1770302444,0.8594846332,0.9332667478
KH2013:KH.C11.665,4.6003327383,-2.4675664601,2.5283516407,-0.9759585733,0.3290849939,NA
KH2013:KH.C11.570,46.6849879007,0.2013896407,0.9332886815,0.2157849385,0.8291553891,0.919276478
KH2013:KH.C11.264,1571.3322657632,-0.5048144459,0.2964538054,-1.7028435347,0.0885973533,0.2534720846
KH2013:KH.C11.574,20.7923208103,0.6471333963,0.9917108069,0.6525424467,0.5140512996,0.720742303
KH2013:KH.C11.718,147.6797029831,-1.1558243261,0.8233655267,-1.4037803244,0.1603842747,0.3681623283
KH2013:KH.C11.496,0.9218515271,-2.0029298161,4.4653620562,-0.4485481336,0.6537576562,NA
KH2013:KH.C11.390,125.3072038296,-0.4241496311,0.7581179869,-0.5594770715,0.5758361751,0.7630501825
KH2013:KH.C11.95,44.5537326666,-0.4384537487,0.8649942348,-0.5068863249,0.6122345814,0.7877749344
KH2013:KH.C11.159,1152.3700213677,-0.9164854303,0.3374198472,-2.7161574454,0.0066044502,0.0406137129
KH2013:KH.C11.434,579.37210148,-0.5942607951,0.2473034966,-2.402961556,0.016262897,0.0768037347
KH2013:KH.C11.28,9.37376552,-1.0208204895,1.3908693268,-0.7339442102,0.4629827409,0.6837046856
KH2013:KH.C11.293,1511.5024747124,-0.2342321421,0.3296458605,-0.710556904,0.4773588569,0.6933910194
KH2013:KH.C11.218,6552.9412768992,-1.1152359473,0.2137012031,-5.2186694838,1.80213025362824E-07,0.000006904
KH2013:KH.C11.591,3.0649109386,-1.7748235136,2.1918744488,-0.8097286387,0.4180961545,NA
KH2013:KH.C11.223,65.4344659996,-0.8050084755,0.8587044367,-0.9374686343,0.3485175506,0.5824791256
KH2013:KH.C11.231,62.7962192579,0.7888824563,0.5343267866,1.4764044701,0.1398353434,0.3381002536
KH2013:KH.C11.362,213.0683072153,-1.3152009386,0.4260279611,-3.087123519,0.002021036,0.016550646
KH2013:KH.C11.725,7.5520044985,1.4218503866,1.3375420588,1.0630322817,0.2877673121,0.5214619335
KH2013:KH.C11.192,86.0440510213,-3.4057370206,0.7207719382,-4.7251243289,2.29974610061812E-06,6.44122164147916E-05
KH2013:KH.C11.77,83.4143815084,1.9136299129,0.8346923229,2.292617124,0.0218700576,0.0952848393
KH2013:KH.C11.685,44.7567311029,-0.6914352453,0.6198990106,-1.1153998207,0.2646791263,0.4965880225
KH2013:KH.C11.606,2.4257906129,1.2807027409,2.771227058,0.4621428393,0.6439788911,NA
KH2013:KH.C11.588,1.9649540517,3.33913689,2.8837635556,1.1579093867,0.2469010165,NA
KH2013:KH.C11.683,10.7023525985,-0.8506848269,1.2559847045,-0.6773050849,0.4982124053,0.7103181704
KH2013:KH.C11.677,497.437895509,-0.3908580701,0.3916999863,-0.9978506096,0.3183518048,0.5542264641
KH2013:KH.C11.304,42.5886166751,0.2142114237,0.6953666917,0.3080553416,0.758040222,0.877273632
KH2013:KH.C11.508,10.0719809414,2.8189179335,1.4992351184,1.8802373949,0.0600757313,0.1950627967
KH2013:KH.C11.569,0.4185419735,2.3692979495,6.4335000273,0.368275113,0.7126681075,NA
KH2013:KH.C11.249,17.6509109451,-0.0790148173,1.3161680693,-0.0600339874,0.9521285655,0.979533763
KH2013:KH.C11.41,28.1958544158,-1.042487405,0.9717620532,-1.0727805244,0.283369601,0.5164570773
KH2013:KH.C11.263,0.641560937,1.0577352729,5.5901950595,0.1892125877,0.8499262023,NA
KH2013:KH.C11.338,362.1107284472,-0.3442175851,0.3353071946,-1.0265738123,0.3046211905,0.5399108896
KH2013:KH.C11.70,4.6565259676,-1.3620915441,1.4037698413,-0.970309736,0.3318921258,NA
KH2013:KH.C11.284,161.2563835935,0.8441563861,0.5968562066,1.4143379541,0.1572626981,0.3634297611
KH2013:KH.C11.162,4707.7893735626,0.5628991924,0.2878244404,1.9557032464,0.0505001221,0.1722793315
KH2013:KH.C11.639,26.2151374933,1.4876116923,0.8524602518,1.7450804177,0.0809708717,0.2383536458
KH2013:KH.C11.581,11.3380881432,4.8822916293,2.3034632398,2.119543974,0.0340445216,0.1318656483
KH2013:KH.C11.280,21.6599199104,1.1001140929,0.7614386076,1.4447837055,0.1485186494,0.3505489458
KH2013:KH.C11.405,207.8046865602,-1.5909582176,0.3387923801,-4.6959681234,2.65346922946431E-06,0.000073091
KH2013:KH.C11.144,7.6894363807,0.7856043953,1.5292580932,0.5137160292,0.6074505434,0.7850456228
KH2013:KH.C11.632,3.2832155058,-1.0941345866,2.2893201937,-0.4779299067,0.6327000945,NA
KH2013:KH.C11.680,5.4975317002,0.8100789351,1.570088657,0.5159447089,0.6058930268,NA
KH2013:KH.C11.568,64.503540134,-1.742406442,0.7280311101,-2.3933131673,0.0166969827,0.0783817511
KH2013:KH.C11.150,45.9870783825,0.1272560655,1.0903607725,0.1167100548,0.9070898222,0.9586306809
KH2013:KH.C11.299,16.9993887436,0.7118124215,1.1950429366,0.5956375287,0.5514174001,0.7480801159
KH2013:KH.C11.481,746.6564214307,-0.2874864161,0.3079560338,-0.9335307139,0.35054602,0.5839898609
KH2013:KH.C11.454,470.3881840421,-3.9791615933,0.9016669685,-4.4131167409,1.0189301680172E-05,0.0002251319
KH2013:KH.C11.195,88.1747664248,0.7540786177,0.565447397,1.3335964083,0.1823361607,0.397825029
KH2013:KH.C11.700,579.6670415132,-0.0862479699,0.2746363426,-0.3140442707,0.7534874152,0.8750430505
KH2013:KH.C11.412,4.6031460789,0.3699967235,2.4943149999,0.1483360055,0.8820776014,NA
KH2013:KH.C11.368,11.4503985835,1.073408196,1.1086936293,0.9681738648,0.332957545,0.5691859561
KH2013:KH.C11.321,130.4514914929,-1.3916057944,0.4783573405,-2.9091343992,0.0036243102,0.0257978126
KH2013:KH.C11.72,5.7581783087,0.5075176695,1.8824196395,0.2696092088,0.7874609151,NA
KH2013:KH.C11.490,22.4140163787,-1.6207947012,1.223039503,-1.3252186027,0.1850986571,0.4012577717
KH2013:KH.C11.483,1210.0868096552,-0.4619662405,0.2702441697,-1.7094401745,0.0873694446,0.2507811159
KH2013:KH.C11.145,27.7494887437,-1.5031480357,1.0082047391,-1.4909154633,0.135983691,0.3321001225
KH2013:KH.C11.460,281.0882840493,-0.6275172327,0.3663374814,-1.7129484822,0.0867220178,0.249445079
KH2013:KH.C11.45,7.4276803697,6.7753120635,2.0020210753,3.3842361338,0.0007137659,0.0073538847
KH2013:KH.C11.485,2650.7498112757,1.661521688,0.2956081314,5.620690067,0.000000019,9.39146641870272E-07
KH2013:KH.C11.629,5.7291020932,1.6846506799,1.8695139199,0.9011169491,0.3675261421,NA
KH2013:KH.C11.133,55.8229295447,0.1171045453,0.6450447782,0.1815448311,0.8559399476,0.9319225301
KH2013:KH.C11.608,787.1266750735,2.2785953519,0.3220631856,7.0749947638,1.49454403937132E-12,1.86217393765406E-10
KH2013:KH.C11.115,141.2658146441,0.1019122298,0.456238791,0.2233747585,0.8232438478,0.9163803105
KH2013:KH.C11.251,36.9206740346,-0.937239538,1.1690099806,-0.801737841,0.4227046215,0.6492547875
KH2013:KH.C11.605,31.2806038328,-1.830205896,1.3609061155,-1.3448436121,0.178675743,0.3934002654
KH2013:KH.C11.85,70.285155219,-0.1881025728,0.8281957795,-0.2271233173,0.8203278532,0.914293267
KH2013:KH.C11.89,26424.0363677135,0.2450310328,0.1849502803,1.3248481287,0.1852215281,0.4014588542
KH2013:KH.C11.469,1.3211926432,0.0143286147,3.5883868492,0.0039930518,0.9968140141,NA
KH2013:KH.C11.456,6733.1605542388,0.0332773133,0.2603593768,0.1278130009,0.8982969612,0.9531795194
KH2013:KH.C11.143,466.1791222106,-2.407253811,0.3475849477,-6.9256560931,4.33959534972595E-12,4.86180547920558E-10
KH2013:KH.C11.243,10685.6976732826,1.182551672,0.2605919531,4.5379439304,5.68053582368706E-06,0.000137947
