N_unmapped	651183	651183	651183
N_multimapping	264584	264584	264584
N_noFeature	2271279	5351953	5356340
N_ambiguous	419954	24880	24967
KH2013:KH.C1.286	19	10	9
KH2013:KH.C1.560	0	0	0
KH2013:KH.C1.907	6	6	1
KH2013:KH.C1.1180	623	303	321
KH2013:KH.C1.526	213	106	107
KH2013:KH.C1.183	776	392	384
KH2013:KH.C1.172	364	179	185
KH2013:KH.C1.969	5	3	2
KH2013:KH.C1.655	282	145	137
KH2013:KH.C1.962	894	453	441
KH2013:KH.C1.403	0	0	0
KH2013:KH.C1.881	161	86	75
KH2013:KH.C1.1034	116	52	64
KH2013:KH.C1.165	912	435	477
KH2013:KH.C1.709	25	11	14
KH2013:KH.C1.841	36	56	70
KH2013:KH.C1.1238	340	242	188
KH2013:KH.C1.443	2	2	0
KH2013:KH.C1.914	687	340	347
KH2013:KH.C1.150	324	173	152
KH2013:KH.C1.771	5	1	4
KH2013:KH.C1.110	136	70	67
KH2013:KH.C1.831	345	180	166
KH2013:KH.C1.997	358	178	180
KH2013:KH.C1.781	0	0	0
KH2013:KH.C1.15	12	7	5
KH2013:KH.C1.344	23	17	6
KH2013:KH.C1.269	341	177	164
KH2013:KH.C1.1208	49	28	21
KH2013:KH.C1.208	9	5	4
KH2013:KH.C1.1011	253	120	133
KH2013:KH.C1.230	31	16	15
KH2013:KH.C1.516	32	21	11
KH2013:KH.C1.897	44	24	20
KH2013:KH.C1.821	428	227	201
KH2013:KH.C1.329	1624	821	803
KH2013:KH.C1.301	141	72	69
KH2013:KH.C1.1197	403	175	228
KH2013:KH.C1.593	24	11	14
KH2013:KH.C1.1300	465	219	246
KH2013:KH.C1.582	3	2	1
KH2013:KH.C1.78	86	42	44
KH2013:KH.C1.1225	3	1	2
KH2013:KH.C1.671	7	5	2
KH2013:KH.C1.287	3031	1551	1480
KH2013:KH.C1.869	0	0	0
KH2013:KH.C1.1216	385	194	191
KH2013:KH.C1.1220	23	13	10
KH2013:KH.C1.791	19	12	7
KH2013:KH.C1.1166	1	3	4
KH2013:KH.C1.1253	0	4	2
KH2013:KH.C1.139	321	160	162
KH2013:KH.C1.631	335	168	167
KH2013:KH.C1.130	242	115	127
KH2013:KH.C1.608	69	23	46
KH2013:KH.C1.1246	0	0	0
KH2013:KH.C1.1202	206	95	120
KH2013:KH.C1.318	0	7	2
KH2013:KH.C1.1156	60	29	31
KH2013:KH.C1.568	11	3	8
KH2013:KH.C1.523	47	19	28
KH2013:KH.C1.996	955	483	472
KH2013:KH.C1.1100	95	49	46
KH2013:KH.C1.1153	1	1	0
KH2013:KH.C1.114	1	1	0
KH2013:KH.C1.159	598	304	294
KH2013:KH.C1.636	12	8	4
KH2013:KH.C1.1256	2	2	1
KH2013:KH.C1.1039	83	42	42
KH2013:KH.C1.1214	5	1	4
KH2013:KH.C1.56	1	0	1
KH2013:KH.C1.335	482	237	245
KH2013:KH.C1.714	5	2	3
KH2013:KH.C1.1066	35	13	22
KH2013:KH.C1.816	1	0	1
KH2013:KH.C1.512	0	0	0
KH2013:KH.C1.375	1	1	0
KH2013:KH.C1.1064	885	467	471
KH2013:KH.C1.1094	3	27	29
KH2013:KH.C1.421	127	48	79
KH2013:KH.C1.331	79	42	37
KH2013:KH.C1.1000	849	422	427
KH2013:KH.C1.666	133	74	59
KH2013:KH.C1.588	1	1	0
KH2013:KH.C1.922	39	30	23
KH2013:KH.C1.193	0	7	7
KH2013:KH.C1.10	385	184	201
KH2013:KH.C1.487	292	155	137
KH2013:KH.C1.927	41	22	20
KH2013:KH.C1.376	568	293	275
KH2013:KH.C1.912	1651	830	821
KH2013:KH.C1.539	31	19	12
KH2013:KH.C1.584	449	534	563
KH2013:KH.C1.352	70	368	350
KH2013:KH.C1.245	442	231	218
KH2013:KH.C1.96	1094	547	554
KH2013:KH.C1.359	138	62	77
KH2013:KH.C1.596	8	3	5
KH2013:KH.C1.866	60	24	36
KH2013:KH.C1.858	1553	832	852
KH2013:KH.C1.234	83	99	115
KH2013:KH.C1.1155	65	36	31
KH2013:KH.C1.240	529	249	282
KH2013:KH.C1.177	423	220	204
KH2013:KH.C1.326	799	502	480
KH2013:KH.C1.383	0	85	97
KH2013:KH.C1.566	1	1	0
KH2013:KH.C1.404	1681	844	837
KH2013:KH.C1.1083	1100	553	547
KH2013:KH.C1.1295	0	0	0
KH2013:KH.C1.1067	23	12	11
KH2013:KH.C1.405	63	29	34
KH2013:KH.C1.577	63	34	29
KH2013:KH.C1.842	271	121	150
KH2013:KH.C1.476	60	32	28
KH2013:KH.C1.823	80	48	32
KH2013:KH.C1.355	690	348	342
KH2013:KH.C1.1027	3920	1992	1929
KH2013:KH.C1.970	53	29	24
KH2013:KH.C1.140	11	4	7
KH2013:KH.C1.1062	318	183	154
KH2013:KH.C1.928	7	123	109
KH2013:KH.C1.1274	0	87	97
KH2013:KH.C1.538	80	39	41
KH2013:KH.C1.875	131	70	61
KH2013:KH.C1.1120	170	75	95
KH2013:KH.C1.388	441	219	222
KH2013:KH.C1.195	97	52	58
KH2013:KH.C1.797	14	17	10
KH2013:KH.C1.603	823	407	416
KH2013:KH.C1.483	425	204	221
KH2013:KH.C1.1188	4	0	4
KH2013:KH.C1.1170	2	1	1
KH2013:KH.C1.445	47	40	48
KH2013:KH.C1.98	1000	496	545
KH2013:KH.C1.779	5	5	0
KH2013:KH.C1.515	23	11	12
KH2013:KH.C1.414	3	1	2
KH2013:KH.C1.769	7	3	4
KH2013:KH.C1.879	8	4	4
KH2013:KH.C1.1287	109	67	42
