KH2013:KH.C1.1287	275	139	136
KH2013:KH.C1.667	17	11	6
KH2013:KH.C1.553	12	8	4
KH2013:KH.C1.470	9	4	5
KH2013:KH.C1.101	1103	544	561
KH2013:KH.C1.82	149	78	71
KH2013:KH.C1.246	526	267	259
KH2013:KH.C1.59	157	82	75
KH2013:KH.C1.933	353	193	160
KH2013:KH.C1.983	671	343	328
KH2013:KH.C1.535	467	239	228
KH2013:KH.C1.1221	3	0	3
KH2013:KH.C1.936	355	289	267
KH2013:KH.C1.191	0	102	99
KH2013:KH.C1.68	143	67	76
KH2013:KH.C1.309	155	67	88
KH2013:KH.C1.199	139	72	67
KH2013:KH.C1.991	52	29	23
KH2013:KH.C1.449	11	10	1
KH2013:KH.C1.317	362	187	175
KH2013:KH.C1.1152	30	17	14
KH2013:KH.C1.863	213	110	103
KH2013:KH.C1.1284	188	89	99
KH2013:KH.C1.787	729	375	354
KH2013:KH.C1.677	1677	842	835
KH2013:KH.C1.809	232	115	117
KH2013:KH.C1.1081	593	304	290
KH2013:KH.C1.63	236	118	118
KH2013:KH.C1.1122	0	0	0
KH2013:KH.C1.1158	13	5	8
KH2013:KH.C1.99	333	180	153
KH2013:KH.C1.1053	1	1	0
KH2013:KH.C1.89	652	314	338
KH2013:KH.C1.633	2278	1140	1138
KH2013:KH.C1.4	786	411	375
KH2013:KH.C1.898	1319	640	681
KH2013:KH.C1.628	250	119	133
KH2013:KH.C1.884	594	276	318
KH2013:KH.C1.484	310	156	154
KH2013:KH.C1.574	2248	1399	1334
KH2013:KH.C1.733	11	248	248
KH2013:KH.C1.100	0	0	0
KH2013:KH.C1.1279	2	1	1
KH2013:KH.C1.1268	0	0	0
KH2013:KH.C1.1192	0	0	0
KH2013:KH.C1.187	301	141	160
KH2013:KH.C1.546	796	473	478
KH2013:KH.C1.128	0	69	86
KH2013:KH.C1.1012	311	161	150
KH2013:KH.C1.1109	344	168	176
KH2013:KH.C1.158	204	137	137
KH2013:KH.C1.485	0	0	0
KH2013:KH.C1.461	1	44	27
KH2013:KH.C1.805	0	0	1
KH2013:KH.C1.749	29	19	11
KH2013:KH.C1.481	57	16	41
KH2013:KH.C1.1014	111	49	62
KH2013:KH.C1.540	32	17	15
KH2013:KH.C1.637	1365	702	665
KH2013:KH.C1.867	130	61	71
KH2013:KH.C1.119	2	0	3
KH2013:KH.C1.746	6	4	3
KH2013:KH.C1.220	104	45	59
KH2013:KH.C1.670	490	233	257
KH2013:KH.C1.832	519	259	260
KH2013:KH.C1.1276	4	1	3
KH2013:KH.C1.1157	205	93	112
KH2013:KH.C1.285	60	33	27
KH2013:KH.C1.583	508	301	294
KH2013:KH.C1.1045	81	50	32
KH2013:KH.C1.430	5	46	45
KH2013:KH.C1.1275	664	338	359
KH2013:KH.C1.1224	1402	695	741
KH2013:KH.C1.146	539	284	256
KH2013:KH.C1.1075	44	25	21
KH2013:KH.C1.913	6	3	3
KH2013:KH.C1.993	59	30	30
KH2013:KH.C1.47	0	0	0
KH2013:KH.C1.1302	61	34	27
KH2013:KH.C1.411	137	73	64
KH2013:KH.C1.124	2385	1169	1216
KH2013:KH.C1.178	63	32	31
KH2013:KH.C1.1270	8	5	3
KH2013:KH.C1.1121	51	23	28
KH2013:KH.C1.147	81	39	42
KH2013:KH.C1.974	6	4	2
KH2013:KH.C1.133	3754	1881	1874
KH2013:KH.C1.252	1826	890	936
KH2013:KH.C1.999	6	3	3
KH2013:KH.C1.142	1942	991	953
KH2013:KH.C1.113	6260	3611	3662
KH2013:KH.C1.1247	9	521	498
KH2013:KH.C1.308	3	1	2
KH2013:KH.C1.5	166	87	104
KH2013:KH.C1.272	32	28	29
KH2013:KH.C1.108	74	42	32
KH2013:KH.C1.563	0	0	0
KH2013:KH.C1.847	2	0	2
KH2013:KH.C1.25	46	26	20
KH2013:KH.C1.855	20	8	12
KH2013:KH.C1.891	2	1	1
KH2013:KH.C1.1028	0	0	0
KH2013:KH.C1.857	0	0	0
KH2013:KH.C1.1255	0	0	0
KH2013:KH.C1.475	1	0	1
KH2013:KH.C1.595	0	0	0
KH2013:KH.C1.1169	348	173	175
KH2013:KH.C1.729	352	179	179
KH2013:KH.C1.880	350	185	172
KH2013:KH.C1.1144	160	65	95
KH2013:KH.C1.1235	145	71	74
KH2013:KH.C1.550	133	230	237
KH2013:KH.C1.1138	1918	1172	1080
KH2013:KH.C1.92	745	365	381
KH2013:KH.C1.48	67	118	154
KH2013:KH.C1.496	5	92	70
KH2013:KH.C1.838	0	26	21
KH2013:KH.C1.605	108	56	52
KH2013:KH.C1.80	819	416	403
KH2013:KH.C1.1160	495	248	247
KH2013:KH.C1.597	4	3	1
KH2013:KH.C1.1139	0	0	0
KH2013:KH.C1.399	1580	814	792
KH2013:KH.C1.310	28	29	27
KH2013:KH.C1.254	1	2	1
KH2013:KH.C1.915	1	0	1
KH2013:KH.C1.1117	39	54	81
KH2013:KH.C1.1065	523	321	298
KH2013:KH.C1.1165	98	38	60
KH2013:KH.C1.635	7	4	3
KH2013:KH.C1.151	99	45	54
KH2013:KH.C1.1035	0	0	0
KH2013:KH.C1.357	0	0	0
KH2013:KH.C1.381	5	4	2
KH2013:KH.C1.33	66	33	34
KH2013:KH.C1.957	2	1	1
KH2013:KH.C1.1228	0	0	0
KH2013:KH.C1.1219	714	374	340
